miRNAName	CellLineName	Expression
hsa-miR-518e-3p	NHOst	2.7738036271205
hsa-miR-204-5p	NHOst	2.7738036271205
hsa-miR-16-5p	NHOst	10.0804055292189
hsa-miR-186-5p	NHOst	5.33677730401821
hsa-miR-664-3p	NHOst	5.11164679436199
hsa-miR-371a-5p	NHOst	3.05291283391322
hsa-miR-323b-5p	NHOst	2.7738036271205
hsa-miR-617	NHOst	3.48779519104388
hsa-miR-2277-5p	NHOst	3.05291283391322
hsa-miR-147a	NHOst	3.48779519104388
hsa-miR-373-3p	NHOst	2.42742242972906
hsa-miR-639	NHOst	3.05291283391322
hsa-miR-24-3p	NHOst	9.60558742943851
hsa-miR-455-3p	NHOst	4.84477031352756
hsa-miR-423-5p	NHOst	5.48520616862754
hsa-miR-499a-5p	NHOst	4.42201783156816
hsa-miR-548e	NHOst	1.9706855366073
hsa-miR-620	NHOst	1.29852436968861
hsa-miR-610	NHOst	3.28667857728111
hsa-miR-1260b	NHOst	3.48779519104388
hsa-miR-1236	NHOst	2.7738036271205
hsa-miR-4484	NHOst	1.29852436968861
hsa-miR-130a-3p	NHOst	8.15813231928584
hsa-miR-1299	NHOst	3.05291283391322
hsa-miR-324-5p	NHOst	6.66851971082509
hsa-miR-362-5p	NHOst	4.2107986842367
hsa-miR-651	NHOst	1.29852436968861
hsa-miR-645	NHOst	3.28667857728111
hsa-miR-374a-5p	NHOst	5.85626597834594
hsa-miR-125a-3p	NHOst	4.60622579708114
hsa-miR-206	NHOst	2.42742242972906
hsa-miR-424-5p	NHOst	4.6902001405487
hsa-miR-378g	NHOst	2.42742242972906
hsa-miR-377-3p	NHOst	5.96140125334163
hsa-miR-500a-5p+hsa-miR-501-5p	NHOst	4.60622579708114
hsa-miR-1227	NHOst	2.7738036271205
hsa-miR-920	NHOst	0
hsa-miR-517a-3p	NHOst	2.7738036271205
hsa-miR-1469	NHOst	1.29852436968861
hsa-miR-921	NHOst	1.9706855366073
hsa-miR-425-5p	NHOst	4.76955431641306
hsa-miR-374c-5p	NHOst	2.42742242972906
hsa-miR-1296	NHOst	3.96326289597479
hsa-miR-873-5p	NHOst	3.82150048097626
hsa-miR-298	NHOst	2.42742242972906
hsa-miR-365a-3p	NHOst	7.56461091231865
hsa-miR-3161	NHOst	3.48779519104388
hsa-miR-584-5p	NHOst	2.42742242972906
hsa-miR-1224-3p	NHOst	1.29852436968861
hsa-miR-520g	NHOst	4.84477031352756
hsa-miR-103a-3p	NHOst	3.05291283391322
hsa-miR-509-5p	NHOst	2.42742242972906
hsa-miR-148a-3p	NHOst	6.23741748940942
hsa-miR-187-3p	NHOst	6.3188169458416
hsa-miR-1260a	NHOst	8.9537965385904
hsa-miR-15b-5p	NHOst	8.42032473406415
hsa-miR-323a-3p	NHOst	6.12120745423444
hsa-miR-203	NHOst	0
hsa-miR-623	NHOst	2.7738036271205
hsa-miR-611	NHOst	1.29852436968861
hsa-miR-1537	NHOst	1.9706855366073
hsa-miR-1287	NHOst	4.32027027819033
hsa-let-7a-5p	NHOst	12.8855050195237
hsa-miR-609	NHOst	3.28667857728111
hsa-miR-208a	NHOst	2.7738036271205
hsa-miR-296-5p	NHOst	7.1259641294265
hsa-miR-1297	NHOst	2.7738036271205
hsa-miR-875-5p	NHOst	1.9706855366073
hsa-miR-619	NHOst	1.29852436968861
hsa-miR-548ai	NHOst	5.43740675950044
hsa-miR-548y	NHOst	2.42742242972906
hsa-miR-378f	NHOst	4.09233327530458
hsa-miR-98	NHOst	6.91529707368309
hsa-miR-1307-3p	NHOst	2.42742242972906
hsa-miR-637	NHOst	3.05291283391322
hsa-miR-323a-5p	NHOst	1.29852436968861
hsa-miR-1225-5p	NHOst	3.05291283391322
hsa-miR-372	NHOst	2.42742242972906
hsa-miR-509-3p	NHOst	2.42742242972906
hsa-miR-1249	NHOst	0
hsa-miR-1204	NHOst	3.66427494427657
hsa-miR-129-5p	NHOst	2.42742242972906
hsa-miR-1911-5p	NHOst	1.9706855366073
hsa-miR-939	NHOst	1.29852436968861
hsa-miR-520a-5p	NHOst	1.9706855366073
hsa-miR-151b	NHOst	1.9706855366073
hsa-miR-328	NHOst	3.48779519104388
hsa-miR-668	NHOst	1.29852436968861
hsa-miR-299-3p	NHOst	4.6902001405487
hsa-miR-1976	NHOst	3.66427494427657
hsa-miR-549	NHOst	4.91625842160397
hsa-miR-498	NHOst	4.2107986842367
hsa-miR-940	NHOst	3.28667857728111
hsa-miR-1322	NHOst	3.28667857728111
hsa-miR-548u	NHOst	3.66427494427657
hsa-miR-500b	NHOst	2.42742242972906
hsa-miR-374b-5p	NHOst	6.56110282967914
hsa-miR-378h	NHOst	3.96326289597479
hsa-miR-30d-5p	NHOst	5.6619842600802
hsa-miR-514b-3p	NHOst	1.9706855366073
hsa-miR-588	NHOst	2.7738036271205
hsa-miR-711	NHOst	2.42742242972906
hsa-miR-642a-5p	NHOst	3.05291283391322
hsa-miR-520f	NHOst	1.29852436968861
hsa-miR-1253	NHOst	6.51579191648409
hsa-miR-628-5p	NHOst	2.42742242972906
hsa-miR-2682-5p	NHOst	4.98437078286768
hsa-miR-559	NHOst	3.05291283391322
hsa-miR-125a-5p	NHOst	11.0432802335633
hsa-miR-501-3p	NHOst	3.28667857728111
hsa-miR-1915-3p	NHOst	5.0494118859555
hsa-miR-555	NHOst	4.42201783156816
hsa-miR-517b-3p	NHOst	1.9706855366073
hsa-miR-455-5p	NHOst	2.42742242972906
hsa-miR-490-3p	NHOst	2.7738036271205
hsa-miR-577	NHOst	1.9706855366073
hsa-miR-629-5p	NHOst	3.28667857728111
hsa-miR-612	NHOst	5.48520616862754
hsa-miR-1273f	NHOst	2.7738036271205
hsa-miR-149-5p	NHOst	6.20923071901804
hsa-miR-4455	NHOst	4.5170598528994
hsa-miR-642b-3p	NHOst	2.7738036271205
hsa-miR-615-3p	NHOst	3.05291283391322
hsa-miR-1913	NHOst	3.05291283391322
hsa-miR-362-3p	NHOst	3.96326289597479
hsa-miR-1282	NHOst	2.7738036271205
hsa-miR-548c-3p	NHOst	3.28667857728111
hsa-miR-10a-5p	NHOst	6.18048225497527
hsa-miR-296-3p	NHOst	3.05291283391322
hsa-miR-324-3p	NHOst	3.28667857728111
hsa-miR-363-3p	NHOst	5.78166264014004
hsa-miR-552	NHOst	3.82150048097626
hsa-miR-325	NHOst	3.48779519104388
hsa-miR-548c-5p	NHOst	1.29852436968861
hsa-miR-548p	NHOst	2.42742242972906
hsa-miR-188-5p	NHOst	4.42201783156816
hsa-miR-297	NHOst	3.48779519104388
hsa-miR-595	NHOst	2.42742242972906
hsa-miR-520a-3p	NHOst	3.28667857728111
hsa-miR-543	NHOst	5.99481003462369
hsa-miR-887	NHOst	3.05291283391322
hsa-miR-92a-3p	NHOst	6.60503388448307
hsa-miR-1273c	NHOst	2.7738036271205
hsa-miR-661	NHOst	3.05291283391322
hsa-miR-649	NHOst	2.42742242972906
hsa-miR-137	NHOst	6.20923071901804
hsa-miR-1270	NHOst	2.7738036271205
hsa-miR-640	NHOst	3.28667857728111
hsa-miR-3154	NHOst	1.29852436968861
hsa-miR-21-5p	NHOst	10.5382350188782
hsa-miR-4451	NHOst	3.05291283391322
hsa-miR-30a-5p	NHOst	5.99481003462369
hsa-miR-429	NHOst	3.48779519104388
hsa-miR-626	NHOst	3.82150048097626
hsa-miR-99a-5p	NHOst	8.12079051491403
hsa-miR-1262	NHOst	1.29852436968861
hsa-miR-299-5p	NHOst	6.53862525149837
hsa-miR-937	NHOst	2.7738036271205
hsa-miR-518d-3p	NHOst	2.42742242972906
hsa-miR-607	NHOst	1.29852436968861
hsa-miR-1247-5p	NHOst	3.82150048097626
hsa-miR-1203	NHOst	1.29852436968861
hsa-miR-138-5p	NHOst	2.7738036271205
hsa-miR-1910	NHOst	1.29852436968861
hsa-miR-570-3p	NHOst	6.20923071901804
hsa-miR-122-5p	NHOst	4.32027027819033
hsa-miR-1306-3p	NHOst	3.48779519104388
hsa-miR-1301	NHOst	3.05291283391322
hsa-miR-891b	NHOst	3.05291283391322
hsa-miR-3676-3p	NHOst	5.78166264014004
hsa-miR-608	NHOst	2.7738036271205
hsa-miR-1292	NHOst	2.7738036271205
hsa-miR-539-5p	NHOst	3.28667857728111
hsa-miR-188-3p	NHOst	3.05291283391322
hsa-miR-205-5p	NHOst	3.48779519104388
hsa-miR-1295a	NHOst	4.09233327530458
hsa-miR-548f	NHOst	2.42742242972906
hsa-miR-3192	NHOst	1.9706855366073
hsa-miR-602	NHOst	1.9706855366073
hsa-miR-1285-3p	NHOst	2.7738036271205
hsa-miR-532-3p	NHOst	4.09233327530458
hsa-miR-663b	NHOst	3.66427494427657
hsa-miR-518f-3p	NHOst	1.29852436968861
hsa-miR-2115-5p	NHOst	1.29852436968861
hsa-miR-326	NHOst	0
hsa-miR-10b-5p	NHOst	5.6619842600802
hsa-miR-29b-3p	NHOst	9.72983705962604
hsa-miR-379-5p	NHOst	5.57630117108576
hsa-miR-548q	NHOst	4.98437078286768
hsa-miR-150-5p	NHOst	3.05291283391322
hsa-miR-190b	NHOst	1.9706855366073
hsa-miR-1207-3p	NHOst	3.28667857728111
hsa-miR-509-3-5p	NHOst	1.9706855366073
hsa-miR-497-5p	NHOst	3.96326289597479
hsa-miR-583	NHOst	2.42742242972906
hsa-miR-1182	NHOst	2.7738036271205
hsa-miR-513c-5p	NHOst	2.7738036271205
hsa-miR-1237	NHOst	1.29852436968861
hsa-miR-454-3p	NHOst	2.7738036271205
hsa-miR-4485	NHOst	2.7738036271205
hsa-miR-892a	SkMC	2.48638783245695
hsa-miR-128	SkMC	5.31002539239807
hsa-miR-627	SkMC	2.89631527544206
hsa-miR-3605-5p	SkMC	3.21516862595967
hsa-miR-562	SkMC	3.47614955558486
hsa-miR-1323	SkMC	3.69707341664349
hsa-miR-938	SkMC	2.48638783245695
hsa-miR-515-3p	SkMC	2.22742847958447
hsa-let-7c	SkMC	8.48482114134189
hsa-miR-195-5p	SkMC	1.91159146300714
hsa-miR-140-5p	SkMC	7.09116778158438
hsa-miR-302b-3p	SkMC	3.06453289465009
hsa-miR-335-5p	SkMC	4.88475103805357
hsa-miR-590-5p	SkMC	5.7898343918455
hsa-miR-1245b-5p	SkMC	3.06453289465009
hsa-miR-337-5p	SkMC	8.53223616640429
hsa-miR-27b-3p	SkMC	8.52143173355923
hsa-miR-302d-3p	SkMC	6.3252457556483
hsa-miR-1238	SkMC	2.70586243831591
hsa-miR-449c-5p	SkMC	1.91159146300714
hsa-miR-29c-3p	SkMC	6.85914074919664
hsa-miR-95	SkMC	3.35155243412859
hsa-miR-1226-3p	SkMC	2.22742847958447
hsa-miR-485-5p	SkMC	3.47614955558486
hsa-miR-892b	SkMC	2.22742847958447
hsa-miR-524-3p	SkMC	2.22742847958447
hsa-miR-581	SkMC	2.70586243831591
hsa-miR-574-5p	SkMC	7.70160393100344
hsa-miR-770-5p	SkMC	3.79602124725849
hsa-miR-3190-5p	SkMC	2.22742847958447
hsa-miR-2277-3p	SkMC	2.22742847958447
hsa-miR-563	SkMC	2.70586243831591
hsa-miR-15a-5p	SkMC	9.42213889230413
hsa-miR-302f	SkMC	2.70586243831591
hsa-miR-197-3p	SkMC	7.53970170882519
hsa-miR-28-3p	SkMC	6.25741041016286
hsa-miR-1205	SkMC	2.89631527544206
hsa-miR-338-5p	SkMC	0.941666975155959
hsa-miR-4458	SkMC	3.88861609252354
hsa-miR-142-5p	SkMC	2.89631527544206
hsa-miR-544a	SkMC	4.05768308737747
hsa-miR-548k	SkMC	2.22742847958447
hsa-miR-450a-5p	SkMC	7.70160393100344
hsa-miR-516a-3p	SkMC	3.35155243412859
hsa-miR-339-3p	SkMC	1.91159146300714
hsa-miR-1257	SkMC	3.06453289465009
hsa-miR-412	SkMC	3.47614955558486
hsa-miR-622	SkMC	1.50664895905858
hsa-miR-218-5p	SkMC	6.67640977891942
hsa-miR-192-5p	SkMC	3.88861609252354
hsa-miR-646	SkMC	3.69707341664349
hsa-miR-129-2-3p	SkMC	3.88861609252354
hsa-miR-1288	SkMC	2.70586243831591
hsa-miR-3175	SkMC	2.48638783245695
hsa-miR-1286	SkMC	2.70586243831591
hsa-miR-132-3p	SkMC	6.30858359526163
hsa-miR-100-5p	SkMC	11.833284187733
hsa-miR-889	SkMC	4.79189962635514
hsa-miR-802	SkMC	2.48638783245695
hsa-miR-141-3p	SkMC	2.48638783245695
hsa-miR-582-3p	SkMC	3.21516862595967
hsa-miR-1	SkMC	3.59083619553859
hsa-miR-762	SkMC	3.06453289465009
hsa-miR-153	SkMC	2.70586243831591
hsa-miR-922	SkMC	3.35155243412859
hsa-miR-526a+hsa-miR-520c-5p+hsa-miR-518d-5p	SkMC	1.91159146300714
hsa-miR-601	SkMC	3.88861609252354
hsa-miR-2052	SkMC	1.50664895905858
hsa-miR-1251	SkMC	2.70586243831591
hsa-miR-618	SkMC	0.941666975155959
hsa-let-7f-5p	SkMC	10.6499580841477
hsa-miR-198	SkMC	2.22742847958447
hsa-miR-144-3p	SkMC	6.29172674739537
hsa-miR-1258	SkMC	2.48638783245695
hsa-miR-378b	SkMC	3.79602124725849
hsa-miR-410	SkMC	6.5259730637023
hsa-miR-369-5p	SkMC	1.91159146300714
hsa-miR-34c-3p	SkMC	3.06453289465009
hsa-miR-492	SkMC	3.21516862595967
hsa-miR-1179	SkMC	3.35155243412859
hsa-miR-215	SkMC	3.35155243412859
hsa-miR-155-5p	SkMC	8.70451694466458
hsa-miR-766-3p	SkMC	3.35155243412859
hsa-miR-671-5p	SkMC	1.91159146300714
hsa-miR-499a-3p	SkMC	1.50664895905858
hsa-miR-486-3p	SkMC	1.91159146300714
hsa-miR-659-3p	SkMC	1.91159146300714
hsa-miR-503	SkMC	8.54296028528382
hsa-miR-3136-5p	SkMC	3.21516862595967
hsa-miR-1273d	SkMC	3.47614955558486
hsa-miR-127-5p	SkMC	3.47614955558486
hsa-miR-145-5p	SkMC	9.15720028390309
hsa-let-7g-5p	SkMC	11.4672866795975
hsa-miR-758	SkMC	4.52969048724166
hsa-miR-548am-3p	SkMC	2.89631527544206
hsa-miR-320a	SkMC	3.21516862595967
hsa-miR-7-5p	SkMC	2.89631527544206
hsa-miR-1825	SkMC	2.48638783245695
hsa-miR-542-3p	SkMC	5.99119865651148
hsa-miR-32-5p	SkMC	7.05166271085048
hsa-miR-485-3p	SkMC	7.26532329898551
hsa-miR-554	SkMC	2.48638783245695
hsa-miR-502-5p	SkMC	3.06453289465009
hsa-miR-493-3p	SkMC	5.27614668155353
hsa-miR-625-5p	SkMC	3.35155243412859
hsa-miR-369-3p	SkMC	4.83907218937552
hsa-miR-367-3p	SkMC	3.35155243412859
hsa-miR-580	SkMC	0.941666975155959
hsa-miR-1183	SkMC	4.88475103805357
hsa-miR-378a-3p+hsa-miR-378i	SkMC	4.47100304112701
hsa-miR-518b	SkMC	5.1320673320756
hsa-miR-578	SkMC	2.70586243831591
hsa-miR-635	SkMC	1.91159146300714
hsa-miR-135b-5p	SkMC	4.20899940796231
hsa-miR-3187-3p	SkMC	2.89631527544206
hsa-miR-557	SkMC	1.50664895905858
hsa-miR-579	SkMC	6.22225788500659
hsa-miR-890	SkMC	2.22742847958447
hsa-miR-515-5p	SkMC	2.22742847958447
hsa-miR-576-3p	SkMC	2.48638783245695
hsa-miR-513a-3p	SkMC	2.89631527544206
hsa-miR-767-5p	SkMC	2.48638783245695
hsa-miR-33a-5p	SkMC	6.18622740111009
hsa-miR-487b	SkMC	6.71485450858761
hsa-miR-934	SkMC	1.50664895905858
hsa-miR-532-5p	SkMC	5.05424594912311
hsa-miR-1908	SkMC	3.88861609252354
hsa-miR-614	SkMC	1.91159146300714
hsa-miR-653	SkMC	2.22742847958447
hsa-miR-1200	SkMC	2.70586243831591
hsa-miR-520c-3p	SkMC	2.70586243831591
hsa-miR-3182	SkMC	2.48638783245695
hsa-miR-337-3p	SkMC	8.74222953762868
hsa-miR-302c-3p	SkMC	2.89631527544206
hsa-miR-409-5p	SkMC	5.71594258069177
hsa-miR-550a-5p	SkMC	1.50664895905858
hsa-let-7d-5p	SkMC	8.43195349699512
hsa-miR-216a	SkMC	4.74313234692377
hsa-miR-1245b-3p	SkMC	1.50664895905858
hsa-miR-548a-5p	SkMC	4.40982664013444
hsa-miR-504	SkMC	2.48638783245695
hsa-miR-888-5p	SkMC	4.58608361133795
hsa-miR-631	SkMC	4.05768308737747
hsa-miR-1272	SkMC	0
hsa-miR-606	SkMC	3.06453289465009
hsa-miR-598	SkMC	5.55573380624898
hsa-miR-1267	SkMC	2.70586243831591
hsa-miR-1284	SkMC	2.48638783245695
hsa-miR-548d-3p	SkMC	4.20899940796231
hsa-miR-4431	SkMC	2.89631527544206
hsa-miR-885-5p	SkMC	1.91159146300714
hsa-miR-142-3p	SkMC	3.59083619553859
hsa-let-7e-5p	SkMC	9.71863924448039
hsa-miR-1290	SkMC	5.24145322833488
hsa-miR-216b	SkMC	4.58608361133795
hsa-miR-548an	SkMC	3.35155243412859
hsa-miR-196a-5p	SkMC	8.82657130329958
hsa-miR-494	SkMC	6.09200610903591
hsa-miR-1233	SkMC	3.69707341664349
hsa-miR-487a	SkMC	5.5272132694939
hsa-miR-512-3p	SkMC	2.48638783245695
hsa-miR-586	SkMC	2.48638783245695
hsa-miR-654-3p	SkMC	4.79189962635514
hsa-miR-450b-3p	SkMC	3.06453289465009
hsa-miR-1305	SkMC	3.21516862595967
hsa-miR-634	SkMC	3.21516862595967
hsa-miR-541-3p	SkMC	2.22742847958447
hsa-miR-1246	SkMC	6.92621017671132
hsa-miR-1248	SkMC	0
hsa-miR-518a-3p	SkMC	2.22742847958447
hsa-miR-1324	SkMC	2.48638783245695
hsa-miR-1185-5p	SkMC	3.35155243412859
hsa-miR-936	SkMC	2.22742847958447
hsa-miR-587	SkMC	3.35155243412859
hsa-miR-217	SkMC	1.91159146300714
hsa-miR-154-5p	SkMC	5.55573380624898
hsa-miR-338-3p	SkMC	4.92902787275277
hsa-miR-370	SkMC	5.43810417882933
hsa-miR-19a-3p	SkMC	8.10046077512625
hsa-miR-106b-5p	SkMC	8.54296028528382
hsa-miR-512-5p	SkMC	2.22742847958447
hsa-miR-942	SkMC	3.97562475855656
hsa-miR-767-3p	SkMC	1.91159146300714
hsa-miR-519c-3p	SkMC	1.91159146300714
hsa-miR-576-5p	SkMC	3.69707341664349
hsa-miR-450b-5p	SkMC	3.88861609252354
hsa-miR-1255b-5p	SkMC	2.22742847958447
hsa-miR-638	SkMC	1.91159146300714
hsa-miR-3141	SkMC	1.50664895905858
hsa-miR-568	SkMC	3.21516862595967
hsa-miR-139-3p	SkMC	2.70586243831591
hsa-miR-1827	SkMC	4.05768308737747
hsa-miR-3168	SkMC	3.47614955558486
hsa-miR-761	SkMC	3.35155243412859
hsa-miR-196b-5p	SkMC	7.08139246534561
hsa-miR-302e	SkMC	2.89631527544206
hsa-miR-548d-5p	SkMC	2.70586243831591
hsa-miR-548ak	SkMC	2.48638783245695
hsa-miR-411-5p	SkMC	7.15780094978113
hsa-miR-1293	SkMC	3.06453289465009
hsa-miR-548j	SkMC	3.35155243412859
hsa-miR-508-3p	SkMC	2.48638783245695
hsa-miR-513b	SkMC	0
hsa-miR-1229	SkMC	1.50664895905858
hsa-miR-371b-5p	SkMC	2.48638783245695
hsa-miR-671-3p	SkMC	3.21516862595967
hsa-miR-30b-5p	SkMC	8.48110846111982
hsa-miR-521	SkMC	2.70586243831591
hsa-miR-943	SkMC	2.22742847958447
hsa-miR-548h-5p	SkMC	2.89631527544206
hsa-miR-4435	SkMC	3.35155243412859
hsa-miR-1303	SkMC	1.50664895905858
hsa-miR-600	SkMC	3.79602124725849
hsa-miR-1280	SkMC	3.21516862595967
hsa-miR-1271-5p	SkMC	3.97562475855656
hsa-miR-657	SkMC	3.69707341664349
hsa-miR-544b	SkMC	2.22742847958447
hsa-miR-181c-5p	SkMC	3.69707341664349
hsa-miR-199b-5p	SkMC	9.3052226365079
hsa-miR-146b-5p	SkMC	4.40982664013444
hsa-miR-320b	SkMC	2.70586243831591
hsa-miR-340-5p	SkMC	4.74313234692377
hsa-miR-548aj-3p	SkMC	4.05768308737747
hsa-miR-508-5p	SkMC	2.70586243831591
hsa-miR-1273e	SkMC	1.91159146300714
hsa-miR-1254	SkMC	3.06453289465009
hsa-miR-548w	SkMC	0.941666975155959
hsa-miR-3928	SkMC	3.79602124725849
hsa-miR-718	SkMC	2.48638783245695
hsa-miR-3178	SkMC	1.50664895905858
hsa-miR-591	SkMC	1.91159146300714
hsa-miR-1250	SkMC	3.79602124725849
hsa-miR-182-5p	SkMC	1.91159146300714
hsa-miR-633	SkMC	2.48638783245695
hsa-miR-219-2-3p	SkMC	2.48638783245695
hsa-miR-320c	SkMC	2.70586243831591
hsa-miR-1197	SkMC	2.48638783245695
hsa-miR-4516	SkMC	9.80284455381507
hsa-miR-4508	SkMC	0.941666975155959
hsa-miR-200b-3p	SkMC	2.89631527544206
hsa-miR-221-3p	SkMC	12.6175071266357
hsa-miR-184	SkMC	2.89631527544206
hsa-miR-525-3p	SkMC	3.97562475855656
hsa-miR-599	SkMC	2.48638783245695
hsa-miR-1277-3p	SkMC	2.48638783245695
hsa-miR-421	SkMC	4.74313234692377
hsa-miR-34a-5p	SkMC	9.40068102751868
hsa-miR-96-5p	SkMC	3.21516862595967
hsa-miR-556-3p	SkMC	2.22742847958447
hsa-miR-23c	SkMC	2.48638783245695
hsa-miR-548ab	SkMC	1.50664895905858
hsa-miR-520d-3p	SkMC	1.50664895905858
hsa-miR-1273g-5p	SkMC	2.48638783245695
hsa-miR-1255a	SkMC	3.47614955558486
hsa-miR-526b-5p	SkMC	2.22742847958447
hsa-miR-643	SkMC	3.47614955558486
hsa-miR-589-5p	SkMC	0.941666975155959
hsa-miR-2278	SkMC	3.21516862595967
hsa-miR-1266	SkMC	1.91159146300714
hsa-miR-516a-5p	SkMC	2.22742847958447
hsa-miR-933	SkMC	2.70586243831591
hsa-miR-524-5p	SkMC	3.06453289465009
hsa-miR-582-5p	SkMC	3.69707341664349
hsa-miR-101-3p	SkMC	2.70586243831591
hsa-miR-566	SkMC	2.89631527544206
hsa-miR-660-5p	SkMC	5.83707343690861
hsa-miR-181a-5p	SkMC	8.61925865270199
hsa-miR-542-5p	SkMC	4.92902787275277
hsa-miR-219-1-3p	SkMC	2.22742847958447
hsa-miR-19b-3p	SkMC	10.3082786244596
hsa-miR-199a-3p+hsa-miR-199b-3p	SkMC	11.833284187733
hsa-miR-3184-5p	SkMC	2.22742847958447
hsa-miR-1302	SkMC	1.91159146300714
hsa-miR-548o-3p	SkMC	2.70586243831591
hsa-miR-874	SkMC	3.35155243412859
hsa-miR-342-3p	SkMC	5.94881704525204
hsa-miR-219-5p	SkMC	3.97562475855656
hsa-miR-378d	SkMC	3.21516862595967
hsa-miR-548g-3p	SkMC	4.97198620037241
hsa-miR-28-5p	SkMC	6.11134908482496
hsa-miR-34c-5p	SkMC	5.09368130393601
hsa-miR-451a	SkMC	1.91159146300714
hsa-miR-520e	SkMC	2.22742847958447
hsa-miR-593-3p	SkMC	7.41292815250891
hsa-miR-877-5p	SkMC	3.79602124725849
hsa-miR-665	SkMC	2.22742847958447
hsa-miR-4425	SkMC	1.91159146300714
hsa-miR-1289	SkMC	1.50664895905858
hsa-miR-1973	SkMC	3.21516862595967
hsa-miR-556-5p	SkMC	2.89631527544206
hsa-miR-518c-3p	SkMC	2.89631527544206
hsa-miR-548ac	SkMC	2.48638783245695
hsa-miR-148b-3p	SkMC	7.46648473133993
hsa-miR-181b-5p+hsa-miR-181d	SkMC	4.69265874511425
hsa-miR-339-5p	SkMC	3.69707341664349
hsa-miR-371b-3p	SkMC	2.22742847958447
hsa-miR-20a-5p+hsa-miR-20b-5p	SkMC	9.81911150757707
hsa-miR-4284	SkMC	3.35155243412859
hsa-miR-146a-5p	SkMC	4.27909430451849
hsa-miR-29a-3p	SkMC	11.5848163984762
hsa-miR-550b-3p	SkMC	3.06453289465009
hsa-miR-342-5p	SkMC	2.48638783245695
hsa-miR-452-5p	SkMC	2.70586243831591
hsa-miR-548b-5p	SkMC	2.89631527544206
hsa-miR-506-3p	SkMC	2.70586243831591
hsa-miR-1263	SkMC	2.48638783245695
hsa-miR-361-5p	SkMC	8.79999538723557
hsa-miR-1181	SkMC	1.50664895905858
hsa-miR-323b-3p	SkMC	2.70586243831591
hsa-miR-423-3p	SkMC	5.86012530145531
hsa-miR-548ae	SkMC	3.21516862595967
hsa-let-7i-5p	SkMC	10.5382709406874
hsa-miR-202-3p	SkMC	2.70586243831591
hsa-miR-224-5p	SkMC	2.89631527544206
hsa-miR-1206	SkMC	1.50664895905858
hsa-miR-516b-5p	SkMC	3.21516862595967
hsa-miR-507	SkMC	1.50664895905858
hsa-miR-519e-3p	SkMC	2.48638783245695
hsa-miR-4531	SkMC	3.88861609252354
hsa-miR-720	SkMC	11.351069807528
hsa-miR-2116-5p	SkMC	5.16945843180123
hsa-miR-496	SkMC	3.35155243412859
hsa-miR-1256	SkMC	3.21516862595967
hsa-miR-3151	SkMC	0.941666975155959
hsa-miR-199a-5p	SkMC	10.9483678268001
hsa-miR-146b-3p	SkMC	2.48638783245695
hsa-miR-1269b	SkMC	2.70586243831591
hsa-miR-648	SkMC	2.48638783245695
hsa-miR-4286	SkMC	5.5837014352566
hsa-miR-200a-3p	SkMC	2.70586243831591
hsa-miR-345-5p	SkMC	5.16945843180123
hsa-miR-320d	SkMC	2.70586243831591
hsa-miR-650	SkMC	2.70586243831591
hsa-miR-514b-5p	SkMC	4.69265874511425
hsa-miR-765	SkMC	2.22742847958447
hsa-miR-488-3p	SkMC	2.70586243831591
hsa-miR-513a-5p	SkMC	2.89631527544206
hsa-miR-505-3p	SkMC	3.35155243412859
hsa-miR-378c	SkMC	1.50664895905858
hsa-miR-875-3p	SkMC	0.941666975155959
hsa-miR-33b-5p	SkMC	1.91159146300714
hsa-miR-126-3p	SkMC	5.88281462086546
hsa-miR-3127-5p	SkMC	2.48638783245695
hsa-miR-548v	SkMC	3.21516862595967
hsa-miR-769-5p	SkMC	3.79602124725849
hsa-miR-522-3p	SkMC	3.06453289465009
hsa-miR-1304-5p	SkMC	3.06453289465009
hsa-miR-571	SkMC	1.50664895905858
hsa-miR-708-5p	SkMC	5.24145322833488
hsa-miR-3180-5p	SkMC	1.91159146300714
hsa-miR-320e	SkMC	5.66449138056671
hsa-miR-346	SkMC	3.59083619553859
hsa-miR-223-3p	SkMC	1.50664895905858
hsa-miR-378e	SkMC	6.39003421935973
hsa-miR-30c-5p	SkMC	6.37410782356123
hsa-miR-147b	SkMC	2.22742847958447
hsa-miR-185-5p	SkMC	5.76562187421457
hsa-miR-200c-3p	SkMC	3.06453289465009
hsa-miR-107	SkMC	9.35069255677132
hsa-miR-1538	SkMC	3.06453289465009
hsa-miR-548b-3p	SkMC	3.59083619553859
hsa-miR-624-3p	SkMC	2.89631527544206
hsa-miR-519d	SkMC	2.70586243831591
hsa-miR-1261	SkMC	2.22742847958447
hsa-miR-551b-3p	SkMC	2.48638783245695
hsa-miR-548z	SkMC	3.35155243412859
hsa-miR-520d-5p+hsa-miR-518a-5p+hsa-miR-527	SkMC	4.88475103805357
hsa-miR-2113	SkMC	1.50664895905858
hsa-miR-585	SkMC	3.79602124725849
hsa-miR-1184	SkMC	2.22742847958447
hsa-miR-136-5p	SkMC	8.37707457782007
hsa-miR-3195	SkMC	4.92902787275277
hsa-miR-1468	SkMC	2.70586243831591
hsa-miR-636	SkMC	2.48638783245695
hsa-miR-371a-3p	SkMC	3.88861609252354
hsa-miR-361-3p	SkMC	3.97562475855656
hsa-miR-489	SkMC	4.64035507270142
