"nsc","cell_line","flag_ic50","mean","OK"
698037,"COG-E-352","=",-6.991399828,"y"
698037,"DDLS",">",-5,"y"
698037,"ES-1","=",-7.482804102,"y"
698037,"ES-2","=",-7.177831921,"y"
698037,"ES-3","=",-7.057495894,"y"
698037,"ES-4",">",-5,"y"
698037,"ES-6","=",-6.623423043,"y"
698037,"ES-7","=",-7.370590401,"y"
698037,"ES-8","=",-7.552841969,"y"
698037,"EW8","=",-7.521433504,"y"
698037,"G-401",">",-5,"y"
698037,"HOS","=",-7.232844134,"y"
698037,"HSSY-II",">",-5,"y"
698037,"HT-1080",">",-5,"y"
698037,"Hs 132.T",">",-5,"y"
698037,"Hs 706.T",">",-5,"y"
698037,"Hs 729",">",-5,"y"
698037,"Hs 913.T",">",-5,"y"
698037,"Hu09",">",-5,"y"
698037,"KHOS NP",">",-5,"y"
698037,"KHOS-240S","=",-5.017276612,"y"
698037,"KHOS-312H","=",-5.040005162,"y"
698037,"LS141",">",-5,"y"
698037,"MES-SA","=",-6.411168274,"y"
698037,"MES-SA Dx5",">",-5,"y"
698037,"MHM-25",">",-5,"y"
698037,"MHM-8",">",-5,"y"
698037,"MPNST",">",-5,"y"
698037,"OHS","=",-7.148741651,"y"
698037,"RD","=",-5.4251457135,"y"
698037,"RD",">",-5,"no"
698037,"RD-ES","=",-7.314258261,"y"
698037,"Rh18",">",-5,"y"
698037,"Rh28",">",-5,"y"
698037,"Rh30","=",-7.061980903,"y"
698037,"Rh36","=",-6.987162775,"y"
698037,"Rh41","=",-5.841637508,"y"
698037,"SAOS-2","=",-7.019088062,"y"
698037,"SJCRH30(RMS 13)","=",-7.150580586,"y"
698037,"SJSA-1",">",-5,"y"
698037,"SK-ES-1",">",-5,"y"
698037,"SK-LMS-1","=",-6.482804102,"y"
698037,"SK-N-MC","=",-8.015472687,"y"
698037,"SK-UT-1","=",-5.037630664,"y"
698037,"SK-UT-1B","=",-6.334419009,"y"
698037,"ST8814",">",-5,"y"
698037,"SW 1353",">",-5,"y"
698037,"SW 684",">",-5,"y"
698037,"SW 982",">",-5,"y"
698037,"SYO-1","=",-6.012333735,"y"
698037,"TC-32","=",-7.142667504,"y"
698037,"TC-71","=",-7.177178355,"y"
698037,"U-2 OS",">",-5,"y"
698037,"VA-ES-BJ","=",-7.045757491,"y"
698215,"A-204","=",-5.057000407,"y"
698215,"A-673",">",-5,"y"
698215,"A549/ATCC",">",-5,"y"
698215,"ASPS-1",">",-5,"y"
698215,"CHA-59",">",-5,"y"
698215,"CHLA-10",">",-5,"y"
698215,"CHLA-25",">",-5,"y"
698215,"CHLA-258",">",-5,"y"
698215,"CHLA-32",">",-5,"y"
698215,"CHLA-9","=",-5.744727495,"y"
698215,"CHP-100",">",-5,"y"
698215,"COG-E-352",">",-5,"y"
698215,"DDLS",">",-5,"y"
698215,"ES-1",">",-5,"y"
698215,"ES-2",">",-5,"y"
698215,"ES-3",">",-5,"y"
698215,"ES-4",">",-5,"y"
698215,"ES-6",">",-5,"y"
698215,"ES-7","=",-5.003050752,"y"
698215,"ES-8","=",-5.41453927,"y"
698215,"EW8",">",-5,"y"
698215,"G-401","=",-5.705533774,"y"
698215,"HOS",">",-5,"y"
698215,"HSSY-II",">",-5,"y"
698215,"HT-1080",">",-5,"y"
698215,"Hs 706.T",">",-5,"y"
698215,"Hs 729",">",-5,"y"
698215,"Hs 913.T",">",-5,"y"
698215,"Hu09",">",-5,"y"
698215,"KHOS NP",">",-5,"y"
698215,"KHOS-240S",">",-5,"y"
698215,"KHOS-312H",">",-5,"y"
698215,"LS141",">",-5,"y"
698215,"MES-SA",">",-5,"y"
698215,"MES-SA Dx5",">",-5,"y"
698215,"MHM-25",">",-5,"y"
698215,"MHM-8",">",-5,"y"
698215,"MPNST",">",-5,"y"
698215,"OHS",">",-5,"y"
698215,"RD",">",-5,"y"
698215,"RD-ES",">",-5,"y"
698215,"Rh18",">",-5,"y"
698215,"Rh28",">",-5,"y"
698215,"Rh28 PX11/LPAM","=",-5.548213564,"y"
698215,"Rh30",">",-5,"y"
698215,"Rh36",">",-5,"y"
698215,"Rh41",">",-5,"y"
698215,"SAOS-2",">",-5,"y"
698215,"SJCRH30(RMS 13)",">",-5,"y"
698215,"SJSA-1",">",-5,"y"
698215,"SK-ES-1",">",-5,"y"
698215,"SK-LMS-1",">",-5,"y"
698215,"SK-N-MC",">",-5,"y"
698215,"SK-UT-1",">",-5,"y"
698215,"SK-UT-1B","=",-5.251811973,"y"
698215,"ST8814",">",-5,"y"
698215,"SW 1353",">",-5,"y"
698215,"SW 684",">",-5,"y"
698215,"SW 982",">",-5,"y"
698215,"SYO-1","=",-5.779891912,"y"
698215,"TC-32","=",-5.920818754,"y"
698215,"TC-71",">",-5,"y"
698215,"U-2 OS",">",-5,"y"
698215,"VA-ES-BJ",">",-5,"y"
701852,"A-204","=",-5.404503778,"y"
701852,"A-673","=",-5.655607726,"y"
701852,"A549/ATCC","=",-5.327297562875,"y"
701852,"ASPS-1","=",-5.119186408,"y"
701852,"CHLA-10","=",-5.598599459,"y"
701852,"CHLA-25","=",-5.122628654,"y"
701852,"CHLA-258","=",-5.204119983,"y"
701852,"CHLA-32","=",-5.434152181,"y"
701852,"CHP-100","=",-5.777283529,"y"
701852,"COG-E-352","=",-5.614393726,"y"
701852,"DDLS","=",-5.747146969,"y"
701852,"ES-1","=",-5.723538196,"y"
701852,"ES-2","=",-5.642065153,"y"
701852,"ES-3","=",-5.476253533,"y"
701852,"ES-4","=",-5.966576245,"y"
701852,"ES-6","=",-5.91721463,"y"
701852,"ES-7","=",-5.759450752,"y"
701852,"ES-8","=",-6.096367484,"y"
701852,"EW8","=",-5.793174124,"y"
701852,"G-401","=",-6.493494968,"y"
701852,"HOS","=",-5.721246399,"y"
701852,"HSSY-II","=",-6.809668302,"y"
701852,"HT-1080","=",-5.093664958,"y"
701852,"Hs 132.T",">",-5,"y"
701852,"Hs 706.T","=",-5.315154638,"y"
701852,"Hs 729","=",-5.754487332,"y"
701852,"Hs 913.T","=",-5.585026652,"y"
701852,"Hu09","=",-5.694648631,"y"
701852,"KHOS NP",">",-5,"y"
701852,"KHOS-240S",">",-5,"y"
701852,"KHOS-312H",">",-5,"y"
701852,"LS141","=",-5.163043263,"y"
701852,"MES-SA","=",-5.59345982,"y"
701852,"MES-SA Dx5","=",-5.18243463,"y"
701852,"MHM-25","=",-5.578396073,"y"
701852,"MHM-8","=",-5.334419009,"y"
701852,"MPNST","=",-5.037630664,"y"
701852,"OHS","=",-5.946921557,"y"
701852,"RD","=",-5.799023951,"y"
701852,"RD-ES","=",-5.617982957,"y"
701852,"Rh18","=",-5.879426069,"y"
701852,"Rh28","=",-5.764471553,"y"
701852,"Rh30","=",-5.642065153,"y"
701852,"Rh36","=",-5.906578315,"y"
701852,"Rh41","=",-5.91721463,"y"
701852,"SAOS-2","=",-5.386158178,"y"
701852,"SJCRH30(RMS 13)","=",-5.759450752,"y"
701852,"SJSA-1","=",-5.075204004,"y"
701852,"SK-ES-1","=",-5.747146969,"y"
701852,"SK-LMS-1","=",-5.363512104,"y"
701852,"SK-N-MC","=",-6.18243463,"y"
701852,"SK-UT-1",">",-5,"y"
701852,"SK-UT-1B","=",-5.4710833,"y"
701852,"ST8814","=",-5.385102784,"y"
701852,"SW 1353","=",-5.440093375,"y"
701852,"SW 684",">",-5,"y"
701852,"SW 982","=",-5.474955193,"y"
701852,"SYO-1","=",-6.207608311,"y"
701852,"TC-32","=",-5.756961951,"y"
701852,"TC-71","=",-5.732828272,"y"
701852,"U-2 OS","=",-6.066512712,"y"
701852,"VA-ES-BJ","=",-5.617982957,"y"
702294,"A-204",">",-5,"y"
702294,"A-673",">",-5,"y"
702294,"A549/ATCC",">",-5,"y"
702294,"ASPS-1",">",-5,"y"
702294,"CHLA-10",">",-5,"y"
702294,"CHLA-25",">",-5,"y"
702294,"CHLA-258",">",-5,"y"
702294,"CHLA-32",">",-5,"y"
702294,"CHP-100",">",-5,"y"
702294,"COG-E-352",">",-5,"y"
702294,"DDLS",">",-5,"y"
702294,"ES-1",">",-5,"y"
702294,"ES-2",">",-5,"y"
702294,"ES-3",">",-5,"y"
702294,"ES-4",">",-5,"y"
702294,"ES-6",">",-5,"y"
702294,"ES-7",">",-5,"y"
702294,"ES-8",">",-5,"y"
702294,"EW8",">",-5,"y"
702294,"G-401",">",-5,"y"
702294,"HOS",">",-5,"y"
702294,"HSSY-II",">",-5,"y"
702294,"HT-1080",">",-5,"y"
702294,"Hs 132.T",">",-5,"y"
702294,"Hs 706.T",">",-5,"y"
702294,"Hs 729",">",-5,"y"
702294,"Hs 913.T",">",-5,"y"
702294,"Hu09",">",-5,"y"
702294,"KHOS NP",">",-5,"y"
702294,"KHOS-240S",">",-5,"y"
702294,"KHOS-312H",">",-5,"y"
702294,"LS141",">",-5,"y"
702294,"MES-SA",">",-5,"y"
702294,"MES-SA Dx5",">",-5,"y"
702294,"MHM-25",">",-5,"y"
702294,"MHM-8",">",-5,"y"
702294,"MPNST",">",-5,"y"
702294,"OHS",">",-5,"y"
702294,"RD",">",-5,"y"
702294,"RD-ES",">",-5,"y"
702294,"Rh18",">",-5,"y"
702294,"Rh28",">",-5,"y"
702294,"Rh30",">",-5,"y"
702294,"Rh36",">",-5,"y"
702294,"Rh41",">",-5,"y"
702294,"SAOS-2",">",-5,"y"
702294,"SJCRH30(RMS 13)",">",-5,"y"
702294,"SJSA-1",">",-5,"y"
702294,"SK-ES-1",">",-5,"y"
702294,"SK-LMS-1",">",-5,"y"
702294,"SK-N-MC",">",-5,"y"
702294,"SK-UT-1",">",-5,"y"
702294,"SK-UT-1B",">",-5,"y"
702294,"ST8814",">",-5,"y"
702294,"SW 1353",">",-5,"y"
702294,"SW 684",">",-5,"y"
702294,"SW 982",">",-5,"y"
702294,"SYO-1",">",-5,"y"
702294,"TC-32",">",-5,"y"
702294,"TC-71",">",-5,"y"
702294,"U-2 OS",">",-5,"y"
702294,"VA-ES-BJ",">",-5,"y"
703081,"A-204",">",-5,"y"
703081,"A-673",">",-5,"y"
703081,"A549/ATCC",">",-5,"y"
703081,"ASPS-1",">",-5,"y"
703081,"CHA-59",">",-5,"y"
703081,"CHLA-10",">",-5,"y"
703081,"CHLA-25",">",-5,"y"
703081,"CHLA-258",">",-5,"y"
703081,"CHLA-32",">",-5,"y"
703081,"CHLA-9",">",-5,"y"
703081,"CHP-100",">",-5,"y"
703081,"COG-E-352",">",-5,"y"
703081,"DDLS",">",-5,"y"
703081,"ES-1",">",-5,"y"
703081,"ES-2",">",-5,"y"
703081,"ES-3",">",-5,"y"
703081,"ES-4",">",-5,"y"
703081,"ES-6",">",-5,"y"
703081,"ES-7",">",-5,"y"
703081,"ES-8",">",-5,"y"
703081,"EW8",">",-5,"y"
703081,"G-401",">",-5,"y"
703081,"HOS",">",-5,"y"
703081,"HSSY-II",">",-5,"y"
703081,"HT-1080",">",-5,"y"
703081,"Hs 706.T",">",-5,"y"
703081,"Hs 729",">",-5,"y"
703081,"Hs 913.T",">",-5,"y"
703081,"Hu09",">",-5,"y"
703081,"KHOS NP",">",-5,"y"
703081,"KHOS-240S",">",-5,"y"
703081,"KHOS-312H",">",-5,"y"
703081,"LS141",">",-5,"y"
703081,"MES-SA",">",-5,"y"
703081,"MES-SA Dx5",">",-5,"y"
703081,"MHM-25",">",-5,"y"
703081,"MHM-8",">",-5,"y"
703081,"MPNST",">",-5,"y"
703081,"OHS",">",-5,"y"
703081,"RD",">",-5,"y"
703081,"RD-ES",">",-5,"y"
703081,"Rh18",">",-5,"y"
703081,"Rh28",">",-5,"y"
703081,"Rh28 PX11/LPAM",">",-5,"y"
703081,"Rh30",">",-5,"y"
703081,"Rh36",">",-5,"y"
703081,"Rh41",">",-5,"y"
703081,"SAOS-2",">",-5,"y"
703081,"SJCRH30(RMS 13)",">",-5,"y"
703081,"SJSA-1",">",-5,"y"
703081,"SK-ES-1",">",-5,"y"
703081,"SK-LMS-1",">",-5,"y"
703081,"SK-N-MC",">",-5,"y"
703081,"SK-UT-1",">",-5,"y"
703081,"SK-UT-1B",">",-5,"y"
703081,"ST8814",">",-5,"y"
703081,"SW 1353",">",-5,"y"
703081,"SW 684",">",-5,"y"
703081,"SW 982",">",-5,"y"
703081,"SYO-1",">",-5,"y"
703081,"TC-32",">",-5,"y"
703081,"TC-71",">",-5,"y"
703081,"U-2 OS",">",-5,"y"
703081,"VA-ES-BJ",">",-5,"y"
707545,"A-204","=",-8.312471039,"y"
707545,"A-673","=",-7.793174124,"y"
707545,"A549/ATCC","=",-7.7327149165,"y"
707545,"ASPS-1","=",-6.247951552,"y"
707545,"CHA-59","=",-7.189095719,"y"
707545,"CHLA-10","=",-7.476253533,"y"
707545,"CHLA-25","=",-7.330683119,"y"
707545,"CHLA-258","=",-7.73754891,"y"
707545,"CHLA-32","=",-7.145693958,"y"
707545,"CHLA-9","=",-7.543633967,"y"
707545,"CHP-100","=",-7.616184634,"y"
707545,"COG-E-352","=",-7.242603971,"y"
707545,"DDLS","=",-7.459670525,"y"
707545,"ES-1","=",-7.349692477,"y"
707545,"ES-2","=",-7.332547047,"y"
707545,"ES-3","=",-7.721246399,"y"
707545,"ES-4","=",-7.638272164,"y"
707545,"ES-6","=",-7.159266765,"y"
707545,"ES-7","=",-7.476253533,"y"
707545,"ES-8","=",-7.600326279,"y"
707545,"EW8","=",-7.458420756,"y"
707545,"G-401","=",-8.241088108,"y"
707545,"HOS","=",-7.397940009,"y"
707545,"HSSY-II","=",-7.698970004,"y"
707545,"HT-1080","=",-8.185752404,"y"
707545,"Hs 706.T","=",-7.534617149,"y"
707545,"Hs 729","=",-8.565431096,"y"
707545,"Hs 913.T","=",-8.030584088,"y"
707545,"Hu09","<",-8.818156412,"y"
707545,"KHOS NP","=",-7.131355562,"y"
707545,"KHOS-240S","=",-7.22184875,"y"
707545,"KHOS-312H","=",-7.15864053,"y"
707545,"LS141","=",-7.216096421,"y"
707545,"MES-SA","=",-8.080921908,"y"
707545,"MES-SA Dx5","=",-6.180456064,"y"
707545,"MHM-25","=",-7.457174573,"y"
707545,"MHM-8","=",-7.70333481,"y"
707545,"MPNST","=",-8.017276612,"y"
707545,"OHS","=",-7.455931956,"y"
707545,"RD","=",-7.886056648,"y"
707545,"RD-ES","=",-7.360513511,"y"
707545,"Rh18","=",-7.815308569,"y"
707545,"Rh28","=",-6.850780887,"y"
707545,"Rh28 PX11/LPAM","=",-7.543633967,"y"
707545,"Rh30","=",-7.542118103,"y"
707545,"Rh36","=",-6.935542011,"y"
707545,"Rh41","=",-7.774690718,"y"
707545,"SAOS-2","=",-7.863279433,"y"
707545,"SJCRH30(RMS 13)","=",-7.559090918,"y"
707545,"SJSA-1","=",-7.632644079,"y"
707545,"SK-ES-1","=",-7.906578315,"y"
707545,"SK-LMS-1","=",-7.174573882,"y"
707545,"SK-N-MC","=",-7.571865206,"y"
707545,"SK-UT-1","=",-7.709965389,"y"
707545,"SK-UT-1B","=",-8.350665141,"y"
707545,"ST8814","=",-8.003488328,"y"
707545,"SW 1353","=",-8.101274818,"y"
707545,"SW 684","=",-8.259637311,"y"
707545,"SW 982","=",-8.356547324,"y"
707545,"SYO-1","=",-8.069560405,"y"
707545,"TC-32","=",-7.565431096,"y"
707545,"TC-71","=",-7.642065153,"y"
707545,"U-2 OS","=",-7.459670525,"y"
707545,"VA-ES-BJ","=",-7.89279003,"y"
710464,"A-204",">",-5,"y"
710464,"A-673","=",-6.732828272,"y"
710464,"A549/ATCC",">",-5,"y"
710464,"ASPS-1","=",-6.42136079,"y"
710464,"CHA-59","=",-7.119186408,"y"
710464,"CHLA-10",">",-5,"y"
710464,"CHLA-25","=",-6.962573502,"y"
710464,"CHLA-258","=",-6.537602002,"y"
710464,"CHLA-32","=",-6.507239611,"y"
710464,"CHLA-9",">",-5,"y"
710464,"CHP-100","=",-6.896196279,"y"
710464,"COG-E-352","=",-6.690369833,"y"
710464,"DDLS",">",-5,"y"
710464,"ES-1","=",-7.562249437,"y"
710464,"ES-2","=",-7.452225295,"y"
710464,"ES-3","=",-7.866461092,"y"
710464,"ES-4",">",-5,"y"
710464,"ES-6","=",-7.860120914,"y"
710464,"ES-7","=",-6.607303047,"y"
710464,"ES-8","=",-7.607303047,"y"
710464,"EW8","=",-8.2644011,"y"
710464,"G-401","=",-5.826813732,"y"
710464,"HOS",">",-5,"y"
710464,"HSSY-II",">",-5,"y"
710464,"HT-1080",">",-5,"y"
710464,"Hs 706.T","=",-6.679853714,"y"
710464,"Hs 729",">",-5,"y"
710464,"Hs 913.T",">",-5,"y"
710464,"Hu09","=",-6.634512015,"y"
710464,"KHOS NP",">",-5,"y"
710464,"KHOS-240S",">",-5,"y"
710464,"KHOS-312H",">",-5,"y"
710464,"LS141",">",-5,"y"
710464,"MES-SA","=",-7.13667714,"y"
710464,"MES-SA Dx5","=",-6.453457337,"y"
710464,"MHM-25",">",-5,"y"
710464,"MHM-8",">",-5,"y"
710464,"MPNST",">",-5,"y"
710464,"OHS","=",-6.924453039,"y"
710464,"RD",">",-5,"y"
710464,"RD-ES","=",-7.692503962,"y"
710464,"Rh18",">",-5,"y"
710464,"Rh28",">",-5,"y"
710464,"Rh28 PX11/LPAM",">",-5,"y"
710464,"Rh30",">",-5,"y"
710464,"Rh36","=",-6.056011125,"y"
710464,"Rh41",">",-5,"y"
710464,"SAOS-2",">",-5,"y"
710464,"SJCRH30(RMS 13)","=",-5.127261173,"y"
710464,"SJSA-1",">",-5,"y"
710464,"SK-ES-1","=",-6.257274869,"y"
710464,"SK-LMS-1",">",-5,"y"
710464,"SK-N-MC","=",-6.459670525,"y"
710464,"SK-UT-1",">",-5,"y"
710464,"SK-UT-1B","=",-5.147520006,"y"
710464,"ST8814",">",-5,"y"
710464,"SW 1353",">",-5,"y"
710464,"SW 684",">",-5,"y"
710464,"SW 982","=",-6.007004902,"y"
710464,"SYO-1","=",-5.548213564,"y"
710464,"TC-32","=",-5.512861625,"y"
710464,"TC-71","=",-6.131943638,"y"
710464,"U-2 OS","=",-6.139063379,"y"
710464,"VA-ES-BJ",">",-5,"y"
712807,"A-204",">",-5,"y"
712807,"A-673",">",-5,"y"
712807,"A549/ATCC",">",-5,"y"
712807,"ASPS-1",">",-5,"y"
712807,"CHLA-10",">",-5,"y"
712807,"CHLA-25",">",-5,"y"
712807,"CHLA-258",">",-5,"y"
712807,"CHLA-32",">",-5,"y"
712807,"CHP-100",">",-5,"y"
712807,"COG-E-352",">",-5,"y"
712807,"DDLS",">",-5,"y"
712807,"ES-1",">",-5,"y"
712807,"ES-2",">",-5,"y"
712807,"ES-3",">",-5,"y"
712807,"ES-4",">",-5,"y"
712807,"ES-6",">",-5,"y"
712807,"ES-7","=",-5.164943898,"y"
712807,"ES-8",">",-5,"y"
712807,"EW8",">",-5,"y"
712807,"G-401",">",-5,"y"
712807,"HOS",">",-5,"y"
712807,"HSSY-II",">",-5,"y"
712807,"HT-1080",">",-5,"y"
712807,"Hs 132.T",">",-5,"y"
712807,"Hs 706.T",">",-5,"y"
712807,"Hs 729",">",-5,"y"
712807,"Hs 913.T",">",-5,"y"
712807,"Hu09",">",-5,"y"
712807,"KHOS NP",">",-5,"y"
712807,"KHOS-240S",">",-5,"y"
712807,"KHOS-312H",">",-5,"y"
712807,"LS141",">",-5,"y"
712807,"MES-SA",">",-5,"y"
712807,"MES-SA Dx5",">",-5,"y"
712807,"MHM-25",">",-5,"y"
712807,"MHM-8",">",-5,"y"
712807,"MPNST",">",-5,"y"
712807,"OHS",">",-5,"y"
712807,"RD",">",-5,"y"
712807,"RD-ES",">",-5,"y"
712807,"Rh18",">",-5,"y"
712807,"Rh28",">",-5,"y"
712807,"Rh30",">",-5,"y"
712807,"Rh36",">",-5,"y"
712807,"Rh41",">",-5,"y"
712807,"SAOS-2",">",-5,"y"
712807,"SJCRH30(RMS 13)",">",-5,"y"
712807,"SJSA-1",">",-5,"y"
712807,"SK-ES-1",">",-5,"y"
712807,"SK-LMS-1",">",-5,"y"
712807,"SK-N-MC",">",-5,"y"
712807,"SK-UT-1",">",-5,"y"
712807,"SK-UT-1B",">",-5,"y"
712807,"ST8814",">",-5,"y"
712807,"SW 1353",">",-5,"y"
712807,"SW 684",">",-5,"y"
712807,"SW 982",">",-5,"y"
712807,"SYO-1",">",-5,"y"
712807,"TC-32",">",-5,"y"
712807,"TC-71",">",-5,"y"
712807,"U-2 OS",">",-5,"y"
712807,"VA-ES-BJ",">",-5,"y"
713563,"A-204",">",-5,"y"
713563,"A-673",">",-5,"y"
713563,"A549/ATCC",">",-5,"y"
713563,"ASPS-1",">",-5,"y"
713563,"CHLA-10",">",-5,"y"
713563,"CHLA-25",">",-5,"y"
713563,"CHLA-258",">",-5,"y"
713563,"CHLA-32",">",-5,"y"
713563,"CHP-100",">",-5,"y"
713563,"COG-E-352",">",-5,"y"
713563,"DDLS",">",-5,"y"
713563,"ES-1",">",-5,"y"
713563,"ES-2",">",-5,"y"
713563,"ES-3",">",-5,"y"
713563,"ES-4",">",-5,"y"
713563,"ES-6",">",-5,"y"
713563,"ES-7",">",-5,"y"
713563,"ES-8",">",-5,"y"
713563,"EW8",">",-5,"y"
713563,"G-401",">",-5,"y"
713563,"HOS",">",-5,"y"
713563,"HSSY-II","<",-8.818156412,"y"
713563,"HT-1080",">",-5,"y"
713563,"Hs 132.T",">",-5,"y"
713563,"Hs 706.T",">",-5,"y"
713563,"Hs 729",">",-5,"y"
713563,"Hs 913.T",">",-5,"y"
713563,"Hu09",">",-5,"y"
713563,"KHOS NP",">",-5,"y"
713563,"KHOS-240S",">",-5,"y"
713563,"KHOS-312H",">",-5,"y"
713563,"LS141",">",-5,"y"
713563,"MES-SA",">",-5,"y"
713563,"MES-SA Dx5",">",-5,"y"
713563,"MHM-25",">",-5,"y"
713563,"MHM-8",">",-5,"y"
713563,"MPNST",">",-5,"y"
713563,"OHS",">",-5,"y"
713563,"RD",">",-5,"y"
713563,"RD-ES",">",-5,"y"
713563,"Rh18",">",-5,"y"
713563,"Rh28",">",-5,"y"
713563,"Rh30",">",-5,"y"
713563,"Rh36",">",-5,"y"
713563,"Rh41",">",-5,"y"
713563,"SAOS-2",">",-5,"y"
713563,"SJCRH30(RMS 13)",">",-5,"y"
713563,"SJSA-1",">",-5,"y"
713563,"SK-ES-1",">",-5,"y"
713563,"SK-LMS-1",">",-5,"y"
713563,"SK-N-MC",">",-5,"y"
713563,"SK-UT-1",">",-5,"y"
713563,"SK-UT-1B",">",-5,"y"
713563,"ST8814",">",-5,"y"
713563,"SW 1353",">",-5,"y"
713563,"SW 684",">",-5,"y"
713563,"SW 982",">",-5,"y"
713563,"SYO-1",">",-5,"y"
713563,"TC-32","=",-5.508638306,"y"
713563,"TC-71",">",-5,"y"
713563,"U-2 OS",">",-5,"y"
713563,"VA-ES-BJ",">",-5,"y"
715055,"A-204",">",-5,"y"
715055,"A-673",">",-5,"y"
715055,"A549/ATCC",">",-5,"y"
715055,"ASPS-1",">",-5,"y"
715055,"CHLA-10",">",-5,"y"
715055,"CHLA-25",">",-5,"y"
715055,"CHLA-258",">",-5,"y"
715055,"CHLA-32",">",-5,"y"
715055,"CHP-100",">",-5,"y"
715055,"COG-E-352",">",-5,"y"
715055,"DDLS",">",-5,"y"
715055,"ES-1",">",-5,"y"
715055,"ES-2",">",-5,"y"
715055,"ES-3",">",-5,"y"
715055,"ES-4","=",-6.404503778,"y"
715055,"ES-6",">",-5,"y"
715055,"ES-7","<",-8.818156412,"y"
715055,"ES-8",">",-5,"y"
715055,"EW8",">",-5,"y"
715055,"G-401","=",-6.094743951,"y"
715055,"HOS","=",-5.596879479,"y"
715055,"HSSY-II","=",-5.401209493,"y"
715055,"HT-1080",">",-5,"y"
715055,"Hs 132.T",">",-5,"y"
715055,"Hs 706.T",">",-5,"y"
715055,"Hs 729",">",-5,"y"
715055,"Hs 913.T",">",-5,"y"
715055,"Hu09",">",-5,"y"
715055,"KHOS NP",">",-5,"y"
715055,"KHOS-240S",">",-5,"y"
715055,"KHOS-312H",">",-5,"y"
715055,"LS141",">",-5,"y"
715055,"MES-SA","=",-5.392544977,"y"
715055,"MES-SA Dx5",">",-5,"y"
715055,"MHM-25",">",-5,"y"
715055,"MHM-8",">",-5,"y"
715055,"MPNST",">",-5,"y"
715055,"OHS",">",-5,"y"
715055,"RD",">",-5,"y"
715055,"RD-ES",">",-5,"y"
715055,"Rh18",">",-5,"y"
715055,"Rh28",">",-5,"y"
715055,"Rh30",">",-5,"y"
715055,"Rh36",">",-5,"y"
715055,"Rh41",">",-5,"y"
715055,"SAOS-2",">",-5,"y"
715055,"SJCRH30(RMS 13)",">",-5,"y"
715055,"SJSA-1",">",-5,"y"
715055,"SK-ES-1","=",-5.129011186,"y"
715055,"SK-LMS-1",">",-5,"y"
715055,"SK-N-MC",">",-5,"y"
715055,"SK-UT-1",">",-5,"y"
715055,"SK-UT-1B","=",-5.11463878,"y"
715055,"ST8814",">",-5,"y"
715055,"SW 1353",">",-5,"y"
715055,"SW 684",">",-5,"y"
715055,"SW 982","=",-5.048176965,"y"
715055,"SYO-1",">",-5,"y"
715055,"TC-32",">",-5,"y"
715055,"TC-71","=",-5.149966742,"y"
715055,"U-2 OS",">",-5,"y"
715055,"VA-ES-BJ",">",-5,"y"
718781,"A-204",">",-5,"y"
718781,"A-673",">",-5,"y"
718781,"A549/ATCC",">",-5,"y"
718781,"ASPS-1",">",-5,"y"
718781,"CHLA-10",">",-5,"y"
718781,"CHLA-25","=",-5.219682688,"y"
718781,"CHLA-258",">",-5,"y"
718781,"CHLA-32",">",-5,"y"
718781,"CHP-100",">",-5,"y"
718781,"COG-E-352","=",-5.07007044,"y"
718781,"DDLS",">",-5,"y"
718781,"ES-1","=",-5.774690718,"y"
718781,"ES-2",">",-5,"y"
718781,"ES-3","=",-5.125518182,"y"
718781,"ES-4","=",-6.310691141,"y"
718781,"ES-6",">",-5,"y"
718781,"ES-7","=",-5.578396073,"y"
718781,"ES-8",">",-5,"y"
718781,"EW8","=",-5.024108864,"y"
718781,"G-401","=",-5.860120914,"y"
718781,"HOS","=",-5.913640169,"y"
718781,"HSSY-II",">",-5,"y"
718781,"HT-1080",">",-5,"y"
718781,"Hs 132.T",">",-5,"y"
718781,"Hs 706.T",">",-5,"y"
718781,"Hs 729",">",-5,"y"
718781,"Hs 913.T",">",-5,"y"
718781,"Hu09",">",-5,"y"
718781,"KHOS NP",">",-5,"y"
718781,"KHOS-240S",">",-5,"y"
718781,"KHOS-312H",">",-5,"y"
718781,"LS141",">",-5,"y"
718781,"MES-SA","=",-5.374687549,"y"
718781,"MES-SA Dx5",">",-5,"y"
718781,"MHM-25",">",-5,"y"
718781,"MHM-8",">",-5,"y"
718781,"MPNST",">",-5,"y"
718781,"OHS",">",-5,"y"
718781,"RD",">",-5,"y"
718781,"RD-ES","=",-5.001740662,"y"
718781,"Rh18",">",-5,"y"
718781,"Rh28","=",-5.628932138,"y"
718781,"Rh30",">",-5,"y"
718781,"Rh36",">",-5,"y"
718781,"Rh41",">",-5,"y"
718781,"SAOS-2",">",-5,"y"
718781,"SJCRH30(RMS 13)",">",-5,"y"
718781,"SJSA-1",">",-5,"y"
718781,"SK-ES-1","=",-5.522878745,"y"
718781,"SK-LMS-1",">",-5,"y"
718781,"SK-N-MC","=",-5.500312917,"y"
718781,"SK-UT-1",">",-5,"y"
718781,"SK-UT-1B","=",-5.289882635,"y"
718781,"ST8814","=",-5.07211659,"y"
718781,"SW 1353","=",-5.062482108,"y"
718781,"SW 684",">",-5,"y"
718781,"SW 982","=",-5.261219442,"y"
718781,"SYO-1",">",-5,"y"
718781,"TC-32",">",-5,"y"
