id,nsc,highest_tested_concentration,cell_line
16602,757148,1.00E-05,U-2 OS
16603,757148,1.00E-05,VA-ES-BJ
16604,757149,1.00E-05,A-204
16605,757149,1.00E-05,A549/ATCC
16606,757149,1.00E-05,A549/ATCC
16607,757149,1.00E-05,A549/ATCC
16608,757149,1.00E-05,A549/ATCC
16609,757149,1.00E-05,A549/ATCC
16610,757149,1.00E-05,A549/ATCC
16611,757149,1.00E-05,A-673
16612,757149,1.00E-05,ASPS-1
16613,757149,1.00E-05,CHA-59
16614,757149,1.00E-05,CHLA-10
16615,757149,1.00E-05,CHLA-25
16616,757149,1.00E-05,CHLA-258
16617,757149,1.00E-05,CHLA-32
16618,757149,1.00E-05,CHLA-9
16619,757149,1.00E-05,CHP-100
16620,757149,1.00E-05,COG-E-352
16621,757149,1.00E-05,DDLS
16622,757149,1.00E-05,ES-1
16623,757149,1.00E-05,ES-2
16624,757149,1.00E-05,ES-3
16625,757149,1.00E-05,ES-4
16626,757149,1.00E-05,ES-6
16627,757149,1.00E-05,ES-7
16628,757149,1.00E-05,ES-8
16629,757149,1.00E-05,EW8
16630,757149,1.00E-05,G-401
16631,757149,1.00E-05,HOS
16632,757149,1.00E-05,Hs 706.T
16633,757149,1.00E-05,Hs 729
16634,757149,1.00E-05,Hs 913.T
16635,757149,1.00E-05,HSSY-II
16636,757149,1.00E-05,HT-1080
16637,757149,1.00E-05,Hu09
16638,757149,1.00E-05,KHOS-240S
16639,757149,1.00E-05,KHOS-312H
16640,757149,1.00E-05,KHOS NP
16641,757149,1.00E-05,LS141
16642,757149,1.00E-05,MES-SA
16643,757149,1.00E-05,MES-SA Dx5
16644,757149,1.00E-05,MHM-25
16645,757149,1.00E-05,MHM-8
16646,757149,1.00E-05,MPNST
16647,757149,1.00E-05,OHS
16648,757149,1.00E-05,RD
16649,757149,1.00E-05,RD-ES
16650,757149,1.00E-05,Rh18
16651,757149,1.00E-05,Rh28
16652,757149,1.00E-05,Rh28 PX11/LPAM
16653,757149,1.00E-05,Rh30
16654,757149,1.00E-05,Rh36
16655,757149,1.00E-05,Rh41
16656,757149,1.00E-05,SAOS-2
16657,757149,1.00E-05,SJCRH30(RMS 13)
16658,757149,1.00E-05,SJSA-1
16659,757149,1.00E-05,SK-ES-1
16660,757149,1.00E-05,SK-LMS-1
16661,757149,1.00E-05,SK-N-MC
16662,757149,1.00E-05,SK-UT-1
16663,757149,1.00E-05,SK-UT-1B
16664,757149,1.00E-05,ST8814
16665,757149,1.00E-05,SW 1353
16666,757149,1.00E-05,SW 684
16667,757149,1.00E-05,SW 982
16668,757149,1.00E-05,SYO-1
16669,757149,1.00E-05,TC-32
16670,757149,1.00E-05,TC-71
16671,757149,1.00E-05,U-2 OS
16672,757149,1.00E-05,VA-ES-BJ
16673,757333,1.00E-05,A-204
16674,757333,1.00E-05,A549/ATCC
16675,757333,1.00E-05,A549/ATCC
16676,757333,1.00E-05,A549/ATCC
16677,757333,1.00E-05,A549/ATCC
16678,757333,1.00E-05,A549/ATCC
16679,757333,1.00E-05,A549/ATCC
16680,757333,1.00E-05,A-673
16681,757333,1.00E-05,ASPS-1
16682,757333,1.00E-05,CHA-59
16683,757333,1.00E-05,CHLA-10
16684,757333,1.00E-05,CHLA-25
16685,757333,1.00E-05,CHLA-258
16686,757333,1.00E-05,CHLA-32
16687,757333,1.00E-05,CHLA-9
16688,757333,1.00E-05,CHP-100
16689,757333,1.00E-05,COG-E-352
16690,757333,1.00E-05,DDLS
16691,757333,1.00E-05,ES-1
16692,757333,1.00E-05,ES-2
16693,757333,1.00E-05,ES-3
16694,757333,1.00E-05,ES-4
16695,757333,1.00E-05,ES-6
16696,757333,1.00E-05,ES-7
16697,757333,1.00E-05,ES-8
16698,757333,1.00E-05,EW8
16699,757333,1.00E-05,G-401
16700,757333,1.00E-05,HOS
16701,757333,1.00E-05,Hs 706.T
16702,757333,1.00E-05,Hs 729
16703,757333,1.00E-05,Hs 913.T
16704,757333,1.00E-05,HSSY-II
16705,757333,1.00E-05,HT-1080
16706,757333,1.00E-05,Hu09
16707,757333,1.00E-05,KHOS-240S
16708,757333,1.00E-05,KHOS-312H
16709,757333,1.00E-05,KHOS NP
16710,757333,1.00E-05,LS141
16711,757333,1.00E-05,MES-SA
16712,757333,1.00E-05,MES-SA Dx5
16713,757333,1.00E-05,MHM-25
16714,757333,1.00E-05,MHM-8
16715,757333,1.00E-05,MPNST
16716,757333,1.00E-05,OHS
16717,757333,1.00E-05,RD
16718,757333,1.00E-05,RD-ES
16719,757333,1.00E-05,Rh18
16720,757333,1.00E-05,Rh28
16721,757333,1.00E-05,Rh28 PX11/LPAM
16722,757333,1.00E-05,Rh30
16723,757333,1.00E-05,Rh36
16724,757333,1.00E-05,Rh41
16725,757333,1.00E-05,SAOS-2
16726,757333,1.00E-05,SJCRH30(RMS 13)
16727,757333,1.00E-05,SJSA-1
16728,757333,1.00E-05,SK-ES-1
16729,757333,1.00E-05,SK-LMS-1
16730,757333,1.00E-05,SK-N-MC
16731,757333,1.00E-05,SK-UT-1
16732,757333,1.00E-05,SK-UT-1B
16733,757333,1.00E-05,ST8814
16734,757333,1.00E-05,SW 1353
16735,757333,1.00E-05,SW 684
16736,757333,1.00E-05,SW 982
16737,757333,1.00E-05,SYO-1
16738,757333,1.00E-05,TC-32
16739,757333,1.00E-05,TC-71
16740,757333,1.00E-05,U-2 OS
16741,757333,1.00E-05,VA-ES-BJ
16742,757334,1.00E-05,A-204
16743,757334,1.00E-05,A549/ATCC
16744,757334,1.00E-05,A549/ATCC
16745,757334,1.00E-05,A549/ATCC
16746,757334,1.00E-05,A549/ATCC
16747,757334,1.00E-05,A549/ATCC
16748,757334,1.00E-05,A549/ATCC
16749,757334,1.00E-05,A-673
16750,757334,1.00E-05,ASPS-1
16751,757334,1.00E-05,CHA-59
16752,757334,1.00E-05,CHLA-10
16753,757334,1.00E-05,CHLA-25
16754,757334,1.00E-05,CHLA-258
16755,757334,1.00E-05,CHLA-32
16756,757334,1.00E-05,CHLA-9
16757,757334,1.00E-05,CHP-100
16758,757334,1.00E-05,COG-E-352
16759,757334,1.00E-05,DDLS
16760,757334,1.00E-05,ES-1
16761,757334,1.00E-05,ES-2
16762,757334,1.00E-05,ES-3
16763,757334,1.00E-05,ES-4
16764,757334,1.00E-05,ES-6
16765,757334,1.00E-05,ES-7
16766,757334,1.00E-05,ES-8
16767,757334,1.00E-05,EW8
16768,757334,1.00E-05,G-401
16769,757334,1.00E-05,HOS
16770,757334,1.00E-05,Hs 706.T
16771,757334,1.00E-05,Hs 729
16772,757334,1.00E-05,Hs 913.T
16773,757334,1.00E-05,HSSY-II
16774,757334,1.00E-05,HT-1080
16775,757334,1.00E-05,Hu09
16776,757334,1.00E-05,KHOS-240S
16777,757334,1.00E-05,KHOS-312H
16778,757334,1.00E-05,KHOS NP
16779,757334,1.00E-05,LS141
16780,757334,1.00E-05,MES-SA
16781,757334,1.00E-05,MES-SA Dx5
16782,757334,1.00E-05,MHM-25
16783,757334,1.00E-05,MHM-8
16784,757334,1.00E-05,MPNST
16785,757334,1.00E-05,OHS
16786,757334,1.00E-05,RD
16787,757334,1.00E-05,RD-ES
16788,757334,1.00E-05,Rh18
16789,757334,1.00E-05,Rh28
16790,757334,1.00E-05,Rh28 PX11/LPAM
16791,757334,1.00E-05,Rh30
16792,757334,1.00E-05,Rh36
16793,757334,1.00E-05,Rh41
16794,757334,1.00E-05,SAOS-2
16795,757334,1.00E-05,SJCRH30(RMS 13)
16796,757334,1.00E-05,SJSA-1
16797,757334,1.00E-05,SK-ES-1
16798,757334,1.00E-05,SK-LMS-1
16799,757334,1.00E-05,SK-N-MC
16800,757334,1.00E-05,SK-UT-1
16801,757334,1.00E-05,SK-UT-1B
16802,757334,1.00E-05,ST8814
16803,757334,1.00E-05,SW 1353
16804,757334,1.00E-05,SW 684
16805,757334,1.00E-05,SW 982
16806,757334,1.00E-05,SYO-1
16807,757334,1.00E-05,TC-32
16808,757334,1.00E-05,TC-71
16809,757334,1.00E-05,U-2 OS
16810,757334,1.00E-05,VA-ES-BJ
16811,757437,1.00E-05,A-204
16812,757437,1.00E-05,A549/ATCC
16813,757437,1.00E-05,A549/ATCC
16814,757437,1.00E-05,A549/ATCC
16815,757437,1.00E-05,A549/ATCC
16816,757437,1.00E-05,A549/ATCC
16817,757437,1.00E-05,A549/ATCC
16818,757437,1.00E-05,A-673
16819,757437,1.00E-05,ASPS-1
16820,757437,1.00E-05,CHA-59
16821,757437,1.00E-05,CHLA-10
16822,757437,1.00E-05,CHLA-25
16823,757437,1.00E-05,CHLA-258
16824,757437,1.00E-05,CHLA-32
16825,757437,1.00E-05,CHLA-9
16826,757437,1.00E-05,CHP-100
16827,757437,1.00E-05,COG-E-352
16828,757437,1.00E-05,DDLS
16829,757437,1.00E-05,ES-1
16830,757437,1.00E-05,ES-2
16831,757437,1.00E-05,ES-3
16832,757437,1.00E-05,ES-4
16833,757437,1.00E-05,ES-6
16834,757437,1.00E-05,ES-7
16835,757437,1.00E-05,ES-8
16836,757437,1.00E-05,EW8
16837,757437,1.00E-05,G-401
16838,757437,1.00E-05,HOS
16839,757437,1.00E-05,Hs 706.T
16840,757437,1.00E-05,Hs 729
16841,757437,1.00E-05,Hs 913.T
16842,757437,1.00E-05,HSSY-II
16843,757437,1.00E-05,HT-1080
16844,757437,1.00E-05,Hu09
16845,757437,1.00E-05,KHOS-240S
16846,757437,1.00E-05,KHOS-312H
16847,757437,1.00E-05,KHOS NP
16848,757437,1.00E-05,LS141
16849,757437,1.00E-05,MES-SA
16850,757437,1.00E-05,MES-SA Dx5
16851,757437,1.00E-05,MHM-25
16852,757437,1.00E-05,MHM-8
16853,757437,1.00E-05,MPNST
16854,757437,1.00E-05,OHS
16855,757437,1.00E-05,RD
16856,757437,1.00E-05,RD-ES
16857,757437,1.00E-05,Rh18
16858,757437,1.00E-05,Rh28
16859,757437,1.00E-05,Rh28 PX11/LPAM
16860,757437,1.00E-05,Rh30
16861,757437,1.00E-05,Rh36
16862,757437,1.00E-05,Rh41
16863,757437,1.00E-05,SAOS-2
16864,757437,1.00E-05,SJCRH30(RMS 13)
16865,757437,1.00E-05,SJSA-1
16866,757437,1.00E-05,SK-ES-1
16867,757437,1.00E-05,SK-LMS-1
16868,757437,1.00E-05,SK-N-MC
16869,757437,1.00E-05,SK-UT-1
16870,757437,1.00E-05,SK-UT-1B
16871,757437,1.00E-05,ST8814
16872,757437,1.00E-05,SW 1353
16873,757437,1.00E-05,SW 684
16874,757437,1.00E-05,SW 982
16875,757437,1.00E-05,SYO-1
16876,757437,1.00E-05,TC-32
16877,757437,1.00E-05,TC-71
16878,757437,1.00E-05,U-2 OS
16879,757437,1.00E-05,VA-ES-BJ
16880,757438,1.00E-05,A-204
16881,757438,1.00E-05,A549/ATCC
16882,757438,1.00E-05,A549/ATCC
16883,757438,1.00E-05,A549/ATCC
16884,757438,1.00E-05,A549/ATCC
16885,757438,1.00E-05,A549/ATCC
16886,757438,1.00E-05,A549/ATCC
16887,757438,1.00E-05,A-673
16888,757438,1.00E-05,ASPS-1
16889,757438,1.00E-05,CHA-59
16890,757438,1.00E-05,CHLA-10
16891,757438,1.00E-05,CHLA-25
16892,757438,1.00E-05,CHLA-258
16893,757438,1.00E-05,CHLA-32
16894,757438,1.00E-05,CHLA-9
16895,757438,1.00E-05,CHP-100
16896,757438,1.00E-05,COG-E-352
16897,757438,1.00E-05,DDLS
16898,757438,1.00E-05,ES-1
16899,757438,1.00E-05,ES-2
16900,757438,1.00E-05,ES-3
16901,757438,1.00E-05,ES-4
16902,757438,1.00E-05,ES-6
16903,757438,1.00E-05,ES-7
16904,757438,1.00E-05,ES-8
16905,757438,1.00E-05,EW8
16906,757438,1.00E-05,G-401
16907,757438,1.00E-05,HOS
16908,757438,1.00E-05,Hs 706.T
16909,757438,1.00E-05,Hs 729
16910,757438,1.00E-05,Hs 913.T
16911,757438,1.00E-05,HSSY-II
16912,757438,1.00E-05,HT-1080
16913,757438,1.00E-05,Hu09
16914,757438,1.00E-05,KHOS-240S
16915,757438,1.00E-05,KHOS-312H
16916,757438,1.00E-05,KHOS NP
16917,757438,1.00E-05,LS141
16918,757438,1.00E-05,MES-SA
16919,757438,1.00E-05,MES-SA Dx5
16920,757438,1.00E-05,MHM-25
16921,757438,1.00E-05,MHM-8
16922,757438,1.00E-05,MPNST
16923,757438,1.00E-05,OHS
16924,757438,1.00E-05,RD
16925,757438,1.00E-05,RD-ES
16926,757438,1.00E-05,Rh18
16927,757438,1.00E-05,Rh28
16928,757438,1.00E-05,Rh28 PX11/LPAM
16929,757438,1.00E-05,Rh30
16930,757438,1.00E-05,Rh36
16931,757438,1.00E-05,Rh41
16932,757438,1.00E-05,SAOS-2
16933,757438,1.00E-05,SJCRH30(RMS 13)
16934,757438,1.00E-05,SJSA-1
16935,757438,1.00E-05,SK-ES-1
16936,757438,1.00E-05,SK-LMS-1
16937,757438,1.00E-05,SK-N-MC
16938,757438,1.00E-05,SK-UT-1
16939,757438,1.00E-05,SK-UT-1B
16940,757438,1.00E-05,ST8814
16941,757438,1.00E-05,SW 1353
16942,757438,1.00E-05,SW 684
16943,757438,1.00E-05,SW 982
16944,757438,1.00E-05,SYO-1
16945,757438,1.00E-05,TC-32
16946,757438,1.00E-05,TC-71
16947,757438,1.00E-05,U-2 OS
16948,757438,1.00E-05,VA-ES-BJ
16949,757439,1.00E-05,A-204
16950,757439,1.00E-05,A549/ATCC
16951,757439,1.00E-05,A549/ATCC
16952,757439,1.00E-05,A549/ATCC
16953,757439,1.00E-05,A549/ATCC
16954,757439,1.00E-05,A549/ATCC
16955,757439,1.00E-05,A549/ATCC
16956,757439,1.00E-05,A-673
16957,757439,1.00E-05,ASPS-1
16958,757439,1.00E-05,CHA-59
16959,757439,1.00E-05,CHLA-10
16960,757439,1.00E-05,CHLA-25
16961,757439,1.00E-05,CHLA-258
16962,757439,1.00E-05,CHLA-32
16963,757439,1.00E-05,CHLA-9
16964,757439,1.00E-05,CHP-100
16965,757439,1.00E-05,COG-E-352
16966,757439,1.00E-05,DDLS
16967,757439,1.00E-05,ES-1
16968,757439,1.00E-05,ES-2
16969,757439,1.00E-05,ES-3
16970,757439,1.00E-05,ES-4
16971,757439,1.00E-05,ES-6
16972,757439,1.00E-05,ES-7
16973,757439,1.00E-05,ES-8
16974,757439,1.00E-05,EW8
16975,757439,1.00E-05,G-401
16976,757439,1.00E-05,HOS
16977,757439,1.00E-05,Hs 706.T
16978,757439,1.00E-05,Hs 729
16979,757439,1.00E-05,Hs 913.T
16980,757439,1.00E-05,HSSY-II
16981,757439,1.00E-05,HT-1080
16982,757439,1.00E-05,Hu09
16983,757439,1.00E-05,KHOS-240S
16984,757439,1.00E-05,KHOS-312H
16985,757439,1.00E-05,KHOS NP
16986,757439,1.00E-05,LS141
16987,757439,1.00E-05,MES-SA
16988,757439,1.00E-05,MES-SA Dx5
16989,757439,1.00E-05,MHM-25
16990,757439,1.00E-05,MHM-8
16991,757439,1.00E-05,MPNST
16992,757439,1.00E-05,OHS
16993,757439,1.00E-05,RD
16994,757439,1.00E-05,RD-ES
16995,757439,1.00E-05,Rh18
16996,757439,1.00E-05,Rh28
16997,757439,1.00E-05,Rh28 PX11/LPAM
16998,757439,1.00E-05,Rh30
16999,757439,1.00E-05,Rh36
17000,757439,1.00E-05,Rh41
17001,757439,1.00E-05,SAOS-2
17002,757439,1.00E-05,SJCRH30(RMS 13)
17003,757439,1.00E-05,SJSA-1
17004,757439,1.00E-05,SK-ES-1
17005,757439,1.00E-05,SK-LMS-1
17006,757439,1.00E-05,SK-N-MC
17007,757439,1.00E-05,SK-UT-1
17008,757439,1.00E-05,SK-UT-1B
17009,757439,1.00E-05,ST8814
17010,757439,1.00E-05,SW 1353
17011,757439,1.00E-05,SW 684
17012,757439,1.00E-05,SW 982
17013,757439,1.00E-05,SYO-1
17014,757439,1.00E-05,TC-32
17015,757439,1.00E-05,TC-71
17016,757439,1.00E-05,U-2 OS
17017,757439,1.00E-05,VA-ES-BJ
17018,757440,1.00E-05,A-204
17019,757440,1.00E-05,A549/ATCC
17020,757440,1.00E-05,A549/ATCC
17021,757440,1.00E-05,A549/ATCC
17022,757440,1.00E-05,A549/ATCC
17023,757440,1.00E-05,A549/ATCC
17024,757440,1.00E-05,A549/ATCC
17025,757440,1.00E-05,A-673
17026,757440,1.00E-05,ASPS-1
17027,757440,1.00E-05,CHA-59
17028,757440,1.00E-05,CHLA-10
17029,757440,1.00E-05,CHLA-25
17030,757440,1.00E-05,CHLA-258
17031,757440,1.00E-05,CHLA-32
17032,757440,1.00E-05,CHLA-9
17033,757440,1.00E-05,CHP-100
17034,757440,1.00E-05,COG-E-352
17035,757440,1.00E-05,DDLS
17036,757440,1.00E-05,ES-1
17037,757440,1.00E-05,ES-2
17038,757440,1.00E-05,ES-3
17039,757440,1.00E-05,ES-4
17040,757440,1.00E-05,ES-6
17041,757440,1.00E-05,ES-7
17042,757440,1.00E-05,ES-8
17043,757440,1.00E-05,EW8
17044,757440,1.00E-05,G-401
17045,757440,1.00E-05,HOS
17046,757440,1.00E-05,Hs 706.T
17047,757440,1.00E-05,Hs 729
17048,757440,1.00E-05,Hs 913.T
17049,757440,1.00E-05,HSSY-II
17050,757440,1.00E-05,HT-1080
17051,757440,1.00E-05,Hu09
17052,757440,1.00E-05,KHOS-240S
17053,757440,1.00E-05,KHOS-312H
17054,757440,1.00E-05,KHOS NP
17055,757440,1.00E-05,LS141
17056,757440,1.00E-05,MES-SA
17057,757440,1.00E-05,MES-SA Dx5
17058,757440,1.00E-05,MHM-25
17059,757440,1.00E-05,MHM-8
17060,757440,1.00E-05,MPNST
17061,757440,1.00E-05,OHS
17062,757440,1.00E-05,RD
17063,757440,1.00E-05,RD-ES
17064,757440,1.00E-05,Rh18
17065,757440,1.00E-05,Rh28
17066,757440,1.00E-05,Rh28 PX11/LPAM
17067,757440,1.00E-05,Rh30
17068,757440,1.00E-05,Rh36
17069,757440,1.00E-05,Rh41
17070,757440,1.00E-05,SAOS-2
17071,757440,1.00E-05,SJCRH30(RMS 13)
17072,757440,1.00E-05,SJSA-1
17073,757440,1.00E-05,SK-ES-1
17074,757440,1.00E-05,SK-LMS-1
17075,757440,1.00E-05,SK-N-MC
17076,757440,1.00E-05,SK-UT-1
17077,757440,1.00E-05,SK-UT-1B
17078,757440,1.00E-05,ST8814
17079,757440,1.00E-05,SW 1353
17080,757440,1.00E-05,SW 684
17081,757440,1.00E-05,SW 982
17082,757440,1.00E-05,SYO-1
17083,757440,1.00E-05,TC-32
17084,757440,1.00E-05,TC-71
17085,757440,1.00E-05,U-2 OS
17086,757440,1.00E-05,VA-ES-BJ
17087,757441,1.00E-05,A-204
17088,757441,1.00E-05,A549/ATCC
17089,757441,1.00E-05,A549/ATCC
17090,757441,1.00E-05,A549/ATCC
17091,757441,1.00E-05,A549/ATCC
17092,757441,1.00E-05,A549/ATCC
17093,757441,1.00E-05,A549/ATCC
17094,757441,1.00E-05,A-673
17095,757441,1.00E-05,ASPS-1
17096,757441,1.00E-05,CHA-59
17097,757441,1.00E-05,CHLA-10
17098,757441,1.00E-05,CHLA-25
17099,757441,1.00E-05,CHLA-258
17100,757441,1.00E-05,CHLA-32
17101,757441,1.00E-05,CHLA-9
17102,757441,1.00E-05,CHP-100
17103,757441,1.00E-05,COG-E-352
17104,757441,1.00E-05,DDLS
17105,757441,1.00E-05,ES-1
17106,757441,1.00E-05,ES-2
17107,757441,1.00E-05,ES-3
17108,757441,1.00E-05,ES-4
17109,757441,1.00E-05,ES-6
17110,757441,1.00E-05,ES-7
17111,757441,1.00E-05,ES-8
17112,757441,1.00E-05,EW8
17113,757441,1.00E-05,G-401
17114,757441,1.00E-05,HOS
17115,757441,1.00E-05,Hs 706.T
17116,757441,1.00E-05,Hs 729
17117,757441,1.00E-05,Hs 913.T
17118,757441,1.00E-05,HSSY-II
17119,757441,1.00E-05,HT-1080
17120,757441,1.00E-05,Hu09
17121,757441,1.00E-05,KHOS-240S
17122,757441,1.00E-05,KHOS-312H
17123,757441,1.00E-05,KHOS NP
17124,757441,1.00E-05,LS141
17125,757441,1.00E-05,MES-SA
17126,757441,1.00E-05,MES-SA Dx5
17127,757441,1.00E-05,MHM-25
17128,757441,1.00E-05,MHM-8
17129,757441,1.00E-05,MPNST
17130,757441,1.00E-05,OHS
17131,757441,1.00E-05,RD
17132,757441,1.00E-05,RD-ES
17133,757441,1.00E-05,Rh18
17134,757441,1.00E-05,Rh28
17135,757441,1.00E-05,Rh28 PX11/LPAM
17136,757441,1.00E-05,Rh30
17137,757441,1.00E-05,Rh36
17138,757441,1.00E-05,Rh41
17139,757441,1.00E-05,SAOS-2
17140,757441,1.00E-05,SJCRH30(RMS 13)
17141,757441,1.00E-05,SJSA-1
17142,757441,1.00E-05,SK-ES-1
17143,757441,1.00E-05,SK-LMS-1
17144,757441,1.00E-05,SK-N-MC
17145,757441,1.00E-05,SK-UT-1
17146,757441,1.00E-05,SK-UT-1B
17147,757441,1.00E-05,ST8814
17148,757441,1.00E-05,SW 1353
17149,757441,1.00E-05,SW 684
17150,757441,1.00E-05,SW 982
17151,757441,1.00E-05,SYO-1
17152,757441,1.00E-05,TC-32
17153,757441,1.00E-05,TC-71
17154,757441,1.00E-05,U-2 OS
17155,757441,1.00E-05,VA-ES-BJ
17156,757443,1.00E-05,A-204
17157,757443,1.00E-05,A549/ATCC
17158,757443,1.00E-05,A549/ATCC
17159,757443,1.00E-05,A549/ATCC
17160,757443,1.00E-05,A549/ATCC
17161,757443,1.00E-05,A549/ATCC
17162,757443,1.00E-05,A549/ATCC
17163,757443,1.00E-05,A-673
17164,757443,1.00E-05,ASPS-1
17165,757443,1.00E-05,CHA-59
17166,757443,1.00E-05,CHLA-10
17167,757443,1.00E-05,CHLA-25
17168,757443,1.00E-05,CHLA-258
17169,757443,1.00E-05,CHLA-32
17170,757443,1.00E-05,CHLA-9
17171,757443,1.00E-05,CHP-100
17172,757443,1.00E-05,COG-E-352
17173,757443,1.00E-05,DDLS
17174,757443,1.00E-05,ES-1
17175,757443,1.00E-05,ES-2
17176,757443,1.00E-05,ES-3
17177,757443,1.00E-05,ES-4
17178,757443,1.00E-05,ES-6
17179,757443,1.00E-05,ES-7
17180,757443,1.00E-05,ES-8
17181,757443,1.00E-05,EW8
17182,757443,1.00E-05,G-401
17183,757443,1.00E-05,HOS
17184,757443,1.00E-05,Hs 706.T
17185,757443,1.00E-05,Hs 729
17186,757443,1.00E-05,Hs 913.T
17187,757443,1.00E-05,HSSY-II
17188,757443,1.00E-05,HT-1080
17189,757443,1.00E-05,Hu09
17190,757443,1.00E-05,KHOS-240S
17191,757443,1.00E-05,KHOS-312H
17192,757443,1.00E-05,KHOS NP
17193,757443,1.00E-05,LS141
17194,757443,1.00E-05,MES-SA
17195,757443,1.00E-05,MES-SA Dx5
17196,757443,1.00E-05,MHM-25
17197,757443,1.00E-05,MHM-8
17198,757443,1.00E-05,MPNST
17199,757443,1.00E-05,OHS
17200,757443,1.00E-05,RD
17201,757443,1.00E-05,RD-ES
17202,757443,1.00E-05,Rh18
17203,757443,1.00E-05,Rh28
17204,757443,1.00E-05,Rh28 PX11/LPAM
17205,757443,1.00E-05,Rh30
17206,757443,1.00E-05,Rh36
17207,757443,1.00E-05,Rh41
17208,757443,1.00E-05,SAOS-2
17209,757443,1.00E-05,SJCRH30(RMS 13)
17210,757443,1.00E-05,SJSA-1
17211,757443,1.00E-05,SK-ES-1
17212,757443,1.00E-05,SK-LMS-1
17213,757443,1.00E-05,SK-N-MC
17214,757443,1.00E-05,SK-UT-1
17215,757443,1.00E-05,SK-UT-1B
17216,757443,1.00E-05,ST8814
17217,757443,1.00E-05,SW 1353
17218,757443,1.00E-05,SW 684
17219,757443,1.00E-05,SW 982
17220,757443,1.00E-05,SYO-1
17221,757443,1.00E-05,TC-32
17222,757443,1.00E-05,TC-71
17223,757443,1.00E-05,U-2 OS
17224,757443,1.00E-05,VA-ES-BJ
17225,757444,1.00E-05,A-204
17226,757444,1.00E-05,A549/ATCC
17227,757444,1.00E-05,A549/ATCC
17228,757444,1.00E-05,A549/ATCC
17229,757444,1.00E-05,A549/ATCC
17230,757444,1.00E-05,A549/ATCC
17231,757444,1.00E-05,A549/ATCC
17232,757444,1.00E-05,A-673
17233,757444,1.00E-05,ASPS-1
17234,757444,1.00E-05,CHA-59
17235,757444,1.00E-05,CHLA-10
17236,757444,1.00E-05,CHLA-25
17237,757444,1.00E-05,CHLA-258
17238,757444,1.00E-05,CHLA-32
17239,757444,1.00E-05,CHLA-9
17240,757444,1.00E-05,CHP-100
17241,757444,1.00E-05,COG-E-352
17242,757444,1.00E-05,DDLS
17243,757444,1.00E-05,ES-1
17244,757444,1.00E-05,ES-2
17245,757444,1.00E-05,ES-3
17246,757444,1.00E-05,ES-4
17247,757444,1.00E-05,ES-6
17248,757444,1.00E-05,ES-7
17249,757444,1.00E-05,ES-8
17250,757444,1.00E-05,EW8
17251,757444,1.00E-05,G-401
17252,757444,1.00E-05,HOS
17253,757444,1.00E-05,Hs 706.T
17254,757444,1.00E-05,Hs 729
17255,757444,1.00E-05,Hs 913.T
17256,757444,1.00E-05,HSSY-II
17257,757444,1.00E-05,HT-1080
17258,757444,1.00E-05,Hu09
17259,757444,1.00E-05,KHOS-240S
17260,757444,1.00E-05,KHOS-312H
17261,757444,1.00E-05,KHOS NP
17262,757444,1.00E-05,LS141
17263,757444,1.00E-05,MES-SA
17264,757444,1.00E-05,MES-SA Dx5
17265,757444,1.00E-05,MHM-25
17266,757444,1.00E-05,MHM-8
17267,757444,1.00E-05,MPNST
17268,757444,1.00E-05,OHS
17269,757444,1.00E-05,RD
17270,757444,1.00E-05,RD-ES
17271,757444,1.00E-05,Rh18
17272,757444,1.00E-05,Rh28
17273,757444,1.00E-05,Rh28 PX11/LPAM
17274,757444,1.00E-05,Rh30
17275,757444,1.00E-05,Rh36
17276,757444,1.00E-05,Rh41
17277,757444,1.00E-05,SAOS-2
17278,757444,1.00E-05,SJCRH30(RMS 13)
17279,757444,1.00E-05,SJSA-1
17280,757444,1.00E-05,SK-ES-1
17281,757444,1.00E-05,SK-LMS-1
17282,757444,1.00E-05,SK-N-MC
17283,757444,1.00E-05,SK-UT-1
17284,757444,1.00E-05,SK-UT-1B
17285,757444,1.00E-05,ST8814
17286,757444,1.00E-05,SW 1353
17287,757444,1.00E-05,SW 684
17288,757444,1.00E-05,SW 982
17289,757444,1.00E-05,SYO-1
17290,757444,1.00E-05,TC-32
17291,757444,1.00E-05,TC-71
17292,757444,1.00E-05,U-2 OS
17293,757444,1.00E-05,VA-ES-BJ
17294,758005,1.00E-05,A-204
17295,758005,1.00E-05,A549/ATCC
17296,758005,1.00E-05,A549/ATCC
17297,758005,1.00E-05,A549/ATCC
17298,758005,1.00E-05,A549/ATCC
17299,758005,1.00E-05,A549/ATCC
17300,758005,1.00E-05,A549/ATCC
17301,758005,1.00E-05,A-673
17302,758005,1.00E-05,ASPS-1
17303,758005,1.00E-05,CHA-59
17304,758005,1.00E-05,CHLA-10
17305,758005,1.00E-05,CHLA-25
17306,758005,1.00E-05,CHLA-258
17307,758005,1.00E-05,CHLA-32
17308,758005,1.00E-05,CHLA-9
17309,758005,1.00E-05,CHP-100
17310,758005,1.00E-05,COG-E-352
17311,758005,1.00E-05,DDLS
17312,758005,1.00E-05,ES-1
17313,758005,1.00E-05,ES-2
17314,758005,1.00E-05,ES-3
17315,758005,1.00E-05,ES-4
17316,758005,1.00E-05,ES-6
17317,758005,1.00E-05,ES-7
17318,758005,1.00E-05,ES-8
17319,758005,1.00E-05,EW8
17320,758005,1.00E-05,G-401
