experiment_id,log_ec50,response_zero,response_inflection,hill_slope,log_ic50,flag_ic50
4920,-4.747191286,0.397862499,94.6534875,-12.26199386,-4.88941029,=
4924,-4.647838012,-1.117510969,106.6836193,-3.372863969,-4.617982957,=
4932,-5.018704455,0.952844754,114.9642811,-7.31641247,-4.88941029,=
4939,-5.031512029,0.738810885,97.51530568,-7.07797664,-4.943095149,=
4948,-4.990625103,1.483312415,107.7344998,-8.261412629,-4.886056648,=
4965,-5.127899509,-0.389476225,128.9918938,-3.905567797,-5.017728767,=
4975,-4.985186979,1.053903453,97.11679189,-10.94386778,-4.903089987,=
5283,-5.391973867,15.20195905,93.10864635,-2.255820828,-5.320572103,=
5299,-4.627663308,-220.4999969,59.98799858,-2.047476586,-5.412289035,=
5334,-5.61607323,-4.399151458,58.28219242,-1.071867897,-6.394694954,=
5350,-6.993933032,-0.929062947,78.81944416,-2.193891018,-7.149353765,=
5359,-6.876696752,-8.738722761,90.52011834,-0.649744626,-7.133122186,=
5367,-6.605908443,-22.1405154,134.5416837,-0.549265467,-6.480172006,=
5374,-6.388708774,0.271744938,70.31367208,-1.753998796,-6.659555885,=
5378,-5.7240594,-0.300673622,129.0090552,-2.828903501,-5.640164518,=
5387,-6.331044661,-16.64958258,105.2045638,-0.733009503,-6.443697499,=
5404,-8.038130849,-1.170821688,114.1343638,-1.508353467,-7.974694135,=
5410,-5.504908036,28.92379295,81.77276094,-2.86908232,-5.41453927,=
5417,-5.461156685,29.50470621,72.97836215,-7.580354287,-5.394694954,=
5424,-4.479243367,-52.36578785,73.38018147,-0.984549004,-5.166215625,=
5466,-5.144221126,-20.49898573,88.51278456,-1.162253326,-5.379863945,=
5510,-8.020268574,-0.78325338,88.65129526,-0.555363035,-8.235823868,=
5520,-7.437793825,0.369827608,128.4274342,-0.951303075,-7.213248578,=
5530,-5.961055558,-18.77450763,65.25735,-0.667013714,-6.950781977,=
5544,-7.673017473,0.194009311,62.3351962,-0.643610038,-8.638272164,=
5698,-7.531048757,17.55203629,88.26890407,-1.791804622,-7.49757288,=
5701,-6.454864335,11.49091922,102.6562808,-0.891059939,-6.2915791,=
5703,-5.961593675,6.898860968,100.4811058,-3.049217679,-5.928117993,=
5706,-6.145679707,24.99579205,98.85153452,-1.906941476,-5.991399828,=
5711,-6.410962948,2.642491075,117.5135203,-1.966411348,-6.302770657,=
5722,-7.883756293,6.397418526,64.65515371,-2.164242068,-8.165579296,=
5735,-7.477940567,8.852455608,96.20252908,-1.888809366,-7.460923901,=
5745,-6.937245765,7.301101298,95.27309584,-2.058273938,-6.931814138,=
5746,-6.49419424,3.45096568,94.7408097,-1.623459654,-6.517126416,=
5748,-6.503601184,7.225583213,95.31192052,-1.543255367,-6.494850022,=
5755,-7.928105858,13.45442637,113.280029,-1.203529406,-7.707743929,=
5891,-4.272358921,-48.4126557,79.42669125,-0.505921829,-5.324221658,=
5958,-3.62089162,-484.0151734,77.86010733,-0.829801507,-5.212539525,=
5975,-6.91412181,10.60851211,81.58132513,-4.218522239,-6.974694135,=
5978,-6.752754347,6.100470909,95.71379627,-3.66851824,-6.71219827,=
5995,-6.552771856,2.65026355,91.29210705,-1.481685542,-6.605548319,=
6000,-6.834558517,-3.504673817,79.91484679,-0.937725308,-7.122053048,=
6016,-7.118624118,10.14317736,91.60180584,-2.08634449,-7.11407366,=
6021,-6.893907491,38.30161783,98.02615712,-1.73259475,-6.505845406,=
6022,-6.433142045,-2.327323465,83.07409803,-10.06096503,-6.54668166,=
6031,-6.732689259,-2.505308296,100.0154706,-1.483516443,-6.742321425,=
6049,-6.618074375,9.882136353,100.7145793,-1.717499717,-6.560667306,=
6069,-7.209734193,0.410150741,59.17036547,-4.356771691,-7.379863945,=
6080,-6.313916255,5.510685418,101.1018499,-2.398830648,-6.261219442,=
6096,-7.418599712,15.28829762,74.91182155,-3.861823102,-7.518557371,=
6097,-7.654742597,37.4953801,72.18735082,-3.091037092,-7.54668166,=
6101,-6.470774712,6.987137647,89.92826872,-3.009382382,-6.510041521,=
6106,-7.468491668,3.358054361,88.4730952,-2.529210419,-7.536107011,=
6111,-7.752934256,0.133535652,107.2641295,-4.139798387,-7.677780705,=
6120,-7.838171196,6.606623969,107.8184824,-0.866181446,-7.684029655,=
6123,-6.172337376,-26.94892851,102.8035023,-0.512087796,-6.494850022,=
6131,-7.132348538,-5.462645586,87.40517238,-0.556793795,-7.443697499,=
6139,-6.397700358,-5.21515638,99.91425295,-0.914152095,-6.447331784,=
6140,-7.021019498,-4.587269256,107.599293,-0.660633525,-6.987162775,=
6142,-6.976856208,0.903617398,112.912771,-0.798337851,-6.835647144,=
6145,-6.789277863,-0.764354857,120.0363475,-0.921984212,-6.628932138,=
6156,-5.867334333,-32.77669362,100.6229728,-0.581797655,-6.242603971,=
6163,-6.558226613,-1.887037493,105.5052994,-0.903770583,-6.528708289,=
6174,-5.568719634,-48.10473756,103.412592,-0.503090514,-6.102372909,=
6196,-12.48681147,-135.6560834,485.7559917,-0.058140845,-6.1123827,=
6200,-3.073545273,-180.3465703,171.0159567,-0.105211775,-5.732828272,=
6210,-7.732286539,-0.711287844,92.03080017,-3.16389998,-7.735182177,=
6212,-7.782566459,-0.419115615,87.13129652,-3.524750606,-7.801342913,=
6217,-8.319500691,-10.96469363,72.11575973,-5.38178198,-8.527243551,=
6218,-8.273421777,-11.1541204,66.35306481,-3.551018492,-8.549750892,=
6222,-8.149437709,3.950835803,92.48200061,-2.367168242,-8.155522824,=
6224,-7.957234682,3.72560255,93.24865655,-2.457562642,-7.995678626,=
6226,-7.985666208,22.02908934,83.30811302,-1.564670884,-7.943095149,=
6230,-8.142819641,6.534912688,84.33538184,-1.650644564,-8.204119983,=
6240,-8.03746673,0.316065468,110.7941728,-1.949880612,-7.995678626,=
6241,-7.918784197,1.045849908,112.4800358,-3.693603758,-7.906578315,=
6245,-8.01251303,-0.52105837,84.94220233,-2.30527483,-8.110698297,=
6262,-8.328653647,0.4449613,100.780373,-2.635981409,-8.316052869,=
6276,-7.777341594,-0.343242363,99.22522928,-4.092775296,-7.730487056,=
6284,-8.287876486,-0.11507647,91.69844566,-3.140326998,-8.299296283,=
6298,-8.060500083,-0.553904295,98.27208598,-3.541453275,-8.085128182,=
6302,-7.924552841,4.250043406,74.71822777,-2.504017666,-8.087246696,=
6304,-7.761568847,12.05437911,82.23008438,-1.79006965,-7.793174124,=
6311,-7.788152029,3.036972521,101.6958633,-1.263156091,-7.744727495,=
6312,-7.789830673,0.558906074,93.16268638,-1.554566133,-7.823908741,=
6322,-8.197311962,-0.073230137,91.51539227,-3.79003135,-8.189095719,=
6326,-8.132078765,-1.273021279,94.49108858,-2.52443211,-8.152427341,=
6356,-7.717678399,0.168623837,97.16952501,-4.435509631,-7.679853714,=
6361,-7.734895691,0.272314676,100.4234665,-4.128960274,-7.684029655,=
6363,-8.086145039,0.400055585,92.29641901,-3.873772188,-8.117475462,=
6364,-8.163081814,0.233759936,90.39989808,-3.990518633,-8.165579296,=
6381,-8.558593994,-0.541561789,154.6848848,-0.466211533,-7.879426069,=
6385,-8.966311169,-4.733000502,193.9108669,-0.376540867,-7.850780887,=
6386,-7.793551246,0.573245793,111.5292221,-0.773839401,-7.663540266,=
6389,-8.115498669,-3.495160596,153.5913314,-0.570275099,-7.600326279,=
6411,-7.801891068,-8.847694357,144.9751593,-0.432975436,-7.317854924,=
6422,-7.85007332,0.451486513,88.6808742,-1.804467209,-7.924453039,=
6428,-7.075930701,-2.294186384,106.6924842,-0.8913901,-7.038104526,=
6443,-7.372618935,-0.022848308,100.7960647,-1.183982878,-7.364516253,=
6444,-7.585694593,1.201126599,93.265323,-1.303453765,-7.630784143,=
6460,-8.536746306,11.89856992,168.7914998,-0.450484393,-7.435333936,=
6461,-10.72943553,-14.44117747,374.5238132,-0.200419899,-7.218244625,=
6470,-7.383843319,0.559535725,106.24142,-0.875311917,-7.315154638,=
6473,-7.109944629,-1.120946807,91.12541732,-1.307961444,-7.188424994,=
6474,-7.049137642,0.128899223,95.57544169,-1.658172967,-7.085128182,=
6497,-7.371575804,8.511915899,100.6766995,-1.178853033,-7.287350298,=
6503,-7.39175851,5.163061129,93.54412505,-1.812240743,-7.402304814,=
6507,-7.081534982,5.934871747,95.471865,-1.894106874,-7.083546051,=
6527,-11.73211621,-50.92074066,400.2375994,-0.134495703,-7.709965389,=
6531,-8.100585199,10.68896919,96.09395364,-2.444397151,-8.068542129,=
6556,-6.273855038,2.042669093,124.1099032,-1.236594538,-6.110698297,=
6565,-8.142545733,4.046509154,117.5773332,-0.958686019,-7.962573502,=
6573,-8.07223861,5.822949077,111.0848516,-1.247623856,-7.958607315,=
6577,-11.75470149,-2.817124658,757.2140485,-0.339225873,-8.42136079,=
6591,-7.166218999,-16.47494684,116.5617065,-0.42190263,-7.164943898,=
6597,-7.610587607,0.805641277,103.4917901,-1.13839878,-7.578396073,=
6606,-7.600333791,7.797001366,99.04845056,-1.121107599,-7.542118103,=
6613,-7.717356047,9.044418347,114.2010378,-0.478921765,-7.305394801,=
6615,-7.092722888,10.1523467,95.10077303,-1.021056709,-7.040958608,=
6639,-8.019387012,-0.39849263,91.61938646,-2.863631972,-8.078833949,=
6644,-8.104399467,-0.199759615,90.62464703,-2.726410956,-8.14327111,=
6667,-7.581771801,3.828058785,96.06983762,-3.475753087,-7.600326279,=
6675,-7.099426754,7.099249382,106.7335161,-0.748540782,-6.935542011,=
6676,-7.42239496,17.18174189,91.04556737,-1.985659615,-7.367542708,=
6679,-7.289930958,15.13795083,99.31393051,-1.294171917,-7.15739076,=
6680,-7.277810523,13.60836501,93.15973625,-2.336218872,-7.217527376,=
6681,-7.312387338,12.67422506,99.76699299,-1.237530693,-7.196542884,=
6682,-8.569781231,-186.5855098,367.0845299,-0.074070617,-6.853871964,=
6691,-7.803414425,8.235105568,97.09747929,-1.030209994,-7.744727495,=
6706,-8.217727424,-0.149590905,91.94484881,-2.338664657,-8.237321436,=
6709,-8.321833202,0.617141458,60.18497916,-4.15512084,-8.643974143,=
6717,-8.423063247,0.42315365,89.19958842,-3.096045138,-8.504455662,=
6718,-8.424105033,0.014755263,77.61066105,-3.186351259,-8.575118363,=
6722,-8.597725895,-0.150703636,83.40873542,-1.923606902,-8.692503962,=
6757,-8.198415512,8.888962022,95.13550838,-1.926091128,-8.174573882,=
6762,-9.32019794,-8.833780906,73.75549711,-0.53292266,-10.07417243,=
6770,-8.822509738,-0.359725341,71.55743093,-2.153218654,-9.043351421,=
6774,-7.989003606,-4.513878345,80.49208115,-0.790302946,-8.316952962,=
6781,-8.94595784,7.799286694,93.64699219,-1.626192969,-8.943095149,=
6786,-8.320839767,10.55693895,95.61131105,-2.590456484,-8.2644011,=
6794,-9.007717596,-1.088895564,74.61323625,-1.785988707,-9.216811309,=
6802,-8.607903597,-3.370920901,84.94139359,-1.493085954,-8.742321425,=
6830,-6.662165405,-12.0434854,100.8169779,-0.653854842,-6.795880017,=
6845,-2.518640039,-282.5708343,155.3433527,-0.14475887,-5.966576245,=
6858,-5.866088027,8.810143213,94.2457555,-1.934913671,-5.832682665,=
6879,-4.896821159,-44.2033035,91.63146892,-1.071968199,-5.254925208,=
6899,-9.047076725,4.282460032,109.6782004,-2.054593876,-9,=
6906,-9.385408672,11.62389263,111.888136,-1.048863819,-9.170053304,=
6912,-8.804669279,-0.75386761,83.79756079,-2.214776743,-8.879426069,=
6914,-8.573328343,12.06144759,84.75498687,-0.603300266,-8.638272164,=
6918,-8.55467544,3.348500585,101.4952039,-3.136705422,-8.57024772,=
6924,-8.812343348,-2.302303626,98.31139941,-1.060046126,-8.841637508,=
6926,-8.706497557,13.98485205,95.19600656,-1.296397738,-8.625251654,=
6934,-9.854892701,21.29538143,125.4868423,-0.742556566,-9.273272791,=
6944,-9.09020514,-0.372275407,100.4548991,-2.61305447,-9.104577454,=
6948,-9.039166059,3.18067224,80.91427937,-1.424610056,-9.181774106,=
6951,-9.029909316,0.347568934,116.2075964,-7.39540456,-9.078833949,=
6964,-6.053715447,4.889853301,101.6176293,-1.598787978,-6.023650021,=
6973,-6.112573225,-1.242496515,100.4540658,-1.610861343,-6.125518182,=
6974,-4.912818392,-108.1545402,76.59221625,-2.974782822,-5.301029996,=
6981,-4.271804213,-740.2904757,90.03842719,-1.389731169,-5.283996656,=
6989,-0.718977038,-248.0562886,150.9968526,-0.081560979,-6.482804102,=
7021,-4.787528033,-157.1813935,80.69845917,-2.282883007,-5.254144805,=
7110,-7.950518826,12.10149892,96.07261307,-2.831470586,-7.93930216,=
7116,-8.454768761,27.07829273,111.0076421,-1.498317338,-8.125518182,=
7117,-8.638976545,5.630130302,138.2477806,-1.852176175,-8.459670525,=
7119,-8.698369766,1.776714598,120.3056532,-3.417992113,-8.59345982,=
7125,-6.968076908,10.21204247,92.36025389,-1.968518347,-6.966576245,=
7129,-7.957417165,18.24670095,96.24081927,-8.81992391,-8.015922966,=
7130,-7.168442464,41.23164801,96.64672199,-2.533899473,-6.847711656,=
7137,-8.726197695,16.15375511,141.7517509,-1.791169435,-8.453457337,=
7146,-8.698170444,30.49908495,126.8321309,-2.028299031,-8.384049948,=
7162,-8.243211712,24.78136293,110.0095966,-3.267680506,-8.048662481,=
7249,-6.944832799,4.053992529,111.1735202,-4.539111297,-6.928117993,=
7260,-7.146967922,1.239065403,73.87336421,-2.861124256,-7.271646218,=
7262,-6.915828972,0.701390806,76.98094252,-2.25235064,-7.081969663,=
7264,-7.035219511,6.85047465,117.3209202,-2.92862484,-6.978810701,=
7275,-7.227929345,-0.103766698,75.34660204,-3.097247786,-7.320572103,=
7291,-7.384875939,-0.430078086,83.91946981,-2.06816595,-7.498940738,=
7302,-6.97157738,-13.36280681,111.5756737,-0.550563865,-6.995678626,=
7342,-10.79828768,0.51244467,825.5192287,-0.517201699,-8.463441557,=
7353,-9.403745967,0.993799646,335.5927575,-1.045348635,-8.627087997,=
7518,-8.215921081,-1.155660157,99.63066231,-3.293557918,-8.185752404,=
7528,-8.390379967,-0.45711333,124.6490547,-3.667397794,-8.346787486,=
7535,-8.388724318,-0.669302858,88.42738384,-5.086099117,-8.496209317,=
7536,-7.523230896,5.868957359,115.6276958,-0.991363337,-7.342944147,=
7538,-8.303992685,-0.002697579,118.2244699,-2.913752782,-8.211831629,=
7550,-8.389392692,-1.392692557,111.6840054,-4.748446056,-8.406713933,=
7571,-8.331688229,0.52243297,103.8213347,-2.986829006,-8.304518324,=
7572,-8.369734058,0.834049031,105.1813748,-4.347036315,-8.378823718,=
7576,-8.367515072,-0.395428184,96.30247616,-4.913077425,-8.4225082,=
7577,-8.279986256,0.078308532,78.81750336,-3.363779107,-8.36552273,=
7597,-8.426712156,1.369798589,106.9463981,-1.018653376,-8.360513511,=
7601,-8.381852182,-0.880394089,102.4078694,-0.80883259,-8.367542708,=
7607,-7.394584016,18.3665101,104.2347216,-0.992736917,-7.141462802,=
7618,-7.121123339,40.00139446,97.52497038,-0.92366417,-6.372634143,=
7632,-6.753776793,49.34092838,90.60080301,-1.655744419,-5.583359493,=
7636,-7.55764035,34.73383099,96.39414893,-0.899147161,-7.003050752,=
7779,-6.221128723,47.45525468,100.1695682,-1.117274113,-5.037630664,=
7780,-6.457125043,34.54457121,79.04304312,-4.468191094,-6.334419009,=
7870,-5.664433016,1.041991302,121.328594,-2.398436023,-5.598599459,=
7872,-5.016790164,-35.11814483,110.9904321,-0.816376286,-5.204119983,=
7873,-4.73022543,-145.8162207,108.7450159,-0.751281903,-5.434152181,=
7891,-6.368785565,-7.697488363,75.09477927,-0.844147687,-6.809668302,=
7903,-5.752573387,-8.649810098,88.86632722,-0.923015455,-5.946921557,=
7914,-5.762379224,-4.538452194,103.3878175,-2.015656547,-5.759450752,=
7915,-5.377330313,14.52617828,117.4023638,-0.944140084,-5.075204004,=
7920,-0.256336729,-5317.964895,108.4243733,-0.376539251,-5.4710833,=
7924,-5.587442387,24.94215931,98.76207275,-2.596171416,-5.474955193,=
7925,-6.249575009,-0.940915992,108.2640532,-2.825963274,-6.207608311,=
7928,-5.672305281,-14.88861178,74.19533733,-1.164515955,-6.066512712,=
8076,-7.700834989,20.76515672,103.9838415,-1.306452436,-7.4867824,=
8077,-7.926570702,14.62165151,99.52106624,-2.126017216,-7.853871964,=
8078,-7.945456122,18.31086131,108.1187233,-1.383059106,-7.728158393,=
8084,-7.716621288,0.048044208,93.09615888,-2.086536566,-7.73754891,=
8094,-7.168868632,3.719666472,97.35698595,-2.272888222,-7.159266765,=
8116,-7.907176964,6.361695005,100.5524125,-2.318512286,-7.886056648,=
8120,-7.54159277,1.276884375,102.4052378,-2.399020406,-7.543633967,=
8133,-8.231862493,4.908681269,123.8472096,-2.479118748,-8.101274818,=
8134,-10.29582425,6.640927509,881.210362,-0.635584228,-8.259637311,=
8175,-6.772619551,11.20539727,105.11451,-1.19591716,-6.634512015,=
8438,-2.885807176,-527.9669283,105.0799843,-0.441825303,-5.219682688,=
8793,-5.350143836,16.12630949,106.4589234,-0.891098334,-5.095284455,=
8932,-6.692653245,39.00295285,104.6519557,-0.679608769,-5.640164518,=
8936,-5.660851683,-4.502348979,102.8541035,-0.424262079,-5.692503962,=
8945,-6.088684871,-213.4968547,271.0410441,-0.06768146,-7.216096421,=
8975,-6.716175389,-4.435671504,79.46105172,-0.607220351,-7.166852888,=
8976,-2.878703187,-173.1465023,105.4260141,-0.276946423,-5.068033885,=
9004,-5.432055761,12.37281813,103.3924451,-7.438093913,-5.288192771,=
9007,-5.153711584,-16.15510658,99.67666575,-4.636769108,-5.241845378,=
9015,-5.599323685,-3.614468378,100.5745203,-2.032393388,-5.630784143,=
9036,-5.838272886,0.302179605,94.2588343,-3.265725221,-5.823908741,=
9054,-5.130734087,35.45941574,82.55926248,-15.14292721,-5.143875556,=
9055,-4.26359141,-1193.721118,78.82723199,-1.849673368,-5.251811973,=
9056,-4.82885875,-1018.602863,71.05892904,-7.054807533,-5.319664487,=
9057,-5.724617422,0.690847765,95.19221967,-6.80535202,-5.728158393,=
9068,-6.869441548,44.73021439,84.17746425,-1.035023727,-6.050609993,=
9084,-7.664557979,32.85596066,81.14848313,-1.111963759,-7.428291168,=
9093,-7.269482469,35.07078134,96.38340108,-0.425923312,-6.101274818,=
9101,-10.39990622,-646.6745309,846.6181891,-0.012270422,-5.655607726,=
9106,-10.55572417,-31.06252423,297.2909146,-0.135087525,-6.966576245,=
9117,-7.61201022,-11.15272288,132.943512,-0.278050642,-7.133122186,=
9129,-8.063227266,38.03055104,125.3467847,-0.45706241,-6.298432015,=
9130,-9.970985764,27.44571324,185.7694756,-0.229291347,-6.562249437,=
9131,-2.820681955,-103.5464653,92.9538909,-0.147802173,-6.568636236,=
9142,-7.581590369,40.14839522,61.09876661,-1.703778519,-7.554395797,=
9145,-9.420824929,28.55337871,110.6779762,-0.601934536,-8.653647026,=
9198,-9.417199755,25.78269328,127.9364908,-0.618328219,-8.575118363,=
9231,-2.857306621,-544.3706095,69.48561562,-0.543817467,-5.610833916,=
9243,-4.737059225,-41.8767017,69.97763418,-1.491458183,-5.243363892,=
9292,-7.81253943,47.25485245,94.1417101,-0.627881637,-5.872895202,=
9319,-6.369745077,-35.96976842,153.3374877,-0.145481271,-5.821023053,=
9344,-6.59991743,38.25228616,100.7915038,-1.922760761,-6.192464972,=
9370,-3.553618366,-474.3518826,81.05053362,-0.818106294,-5.075720714,=
9533,-5.359333938,40.72725645,79.20073487,-8.550502244,-5.126098402,=
9549,-5.241999611,15.92505634,88.8330473,-1.930316598,-5.209011525,=
9552,-4.912371566,-247.1392736,73.5678872,-9.384008553,-5.209011525,=
9559,-4.753313923,-228.2824543,85.02949716,-1.730442182,-5.348721986,=
9565,-2.523823821,-2443.348399,86.22597338,-0.584673059,-5.70333481,=
9609,-5.365990796,-12.45292802,80.13323799,-1.969859951,-5.555955204,=
9610,-3.702524901,-2029.755409,84.49323353,-1.058965463,-5.420216403,=
9614,-1.620747335,-2071.984111,80.17237656,-0.436178665,-5.872895202,=
9616,-6.088173107,0.034099194,97.93594405,-1.074339015,-6.110138279,=
9621,-5.506270849,-7.8613043,93.15332628,-0.891515614,-5.659555885,=
9636,-5.782577449,45.53645709,93.14880353,-2.070712113,-5.202732459,=
9764,-4.222013911,-18.43418421,92.98259157,-0.213374277,-5.171984936,=
9784,-8.799953239,5.329047547,170.3828579,-1.159045331,-8.413412695,=
9788,-8.49497008,1.220159924,105.5043898,-2.08615173,-8.478861916,=
9789,-8.30733406,12.16953696,64.58171156,-1.591444016,-8.612610174,=
9794,-8.626957935,2.778795029,91.08070728,-2.075497998,-8.649751982,=
9798,-8.79405586,9.822676855,113.7799248,-0.882847455,-8.554395797,=
